bea_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
5415,0.0040683,0.001859,0.0173938,0.0086405,0.003715,0.0088082,0.0063118,0.0058167,0.0061914,0.0060351,0.0079013,0.007111,0.0021583,0.0042314,0.004756,0.0069122,0.0063618,0.0045524,0.0049573,0.0043428,0.0035013,0.0054683,0.0071168,0.0073341,0.0027881,0.0049783,0.0104641,0.0147094,0.0055209,0.0061587,0.0071472,0.0038042,0.0148859,0.0060524,0.0048337,0.007618,0.0031177,0.0047615,0.0030954,0.0427226,0.0050289,0.0073585,0.0219118,0.0082984,0.0209219,0.0082219,0.019338,0.0011087,0.0090454,0.0053802,0.0098172,0.9893225,0.0089661,0.0057944,0.0156287,0.0080321,0.0098388,0.005563,0.0098914,0.0067906,0.0080889,0.0052399,0.0103593,0.0053781,0.0081522,0.0069819,0.0105036,0.0296321,0.0033142,0.0141898,0.019551,0.0100673,0.0296321
5412OP,0.0263201,0.0131845,0.0300258,0.0389926,0.0278984,0.0515804,0.0509822,0.0372031,0.0415302,0.039965,0.0369759,0.0281597,0.0106671,0.0313439,0.0309357,0.0190293,0.0470433,0.032027,0.0373825,0.0332406,0.026635,0.0385552,0.0365631,0.017739,0.0183274,0.0372554,0.0740214,0.0950333,0.0514175,0.0296694,0.0753535,0.0224884,0.0420948,0.0600023,0.0316505,0.0529808,0.0571487,0.0287263,0.0310073,0.0669334,0.0568234,0.0656764,0.1037279,0.057418,0.0915681,0.0499684,0.0790515,0.0068187,0.0720886,0.0527126,0.0353039,0.0682594,0.9336238,0.079597,0.0644985,0.0444238,0.0478883,0.0390055,0.0595552,0.0491784,0.0413986,0.0623429,0.0740061,0.0367638,0.0506166,0.0561077,0.1089605,0.0368885,0.0294619,0.0481073,0.100285,0.0421552,0.0368885
55,0.0165687,0.0052116,0.0937774,0.0866743,0.0372703,0.0109674,0.0231481,0.0185067,0.0359025,0.0252521,0.0255285,0.0401449,0.0153423,0.0290252,0.0355371,0.0215196,0.0216244,0.0309933,0.0458175,0.0365848,0.0354582,0.0280854,0.0201732,0.0389857,0.0263158,0.0245442,0.0629306,0.0170579,0.0216182,0.042686,0.0335034,0.0272629,0.0124682,0.0431056,0.0252566,0.0161634,0.0071746,0.0305907,0.0176976,0.0168518,0.0098699,0.0142452,0.0148906,0.0134184,0.0369407,0.0109301,0.0345767,0.0019501,0.0456756,0.0474031,0.0141298,0.0126673,0.0181757,1.0110367,0.0268311,0.0429187,0.0288123,0.0474663,0.0224004,0.035335,0.0182321,0.0224923,0.0253984,0.0263086,0.0793309,0.0228802,0.0090024,0.0071848,0.0071157,0.010482,0.0184953,0.0219939,0.0071848
561,0.0168521,0.0070078,0.017911,0.0233514,0.0220357,0.0308995,0.0233692,0.0247645,0.0286526,0.0375593,0.0440647,0.0212871,0.008672,0.0221251,0.0240839,0.0248187,0.0255851,0.0224539,0.0234123,0.0213178,0.0459153,0.0281484,0.0493561,0.0121505,0.0139776,0.024626,0.0509814,0.0443725,0.0358679,0.0319558,0.0434814,0.0380488,0.0331793,0.1525785,0.0447124,0.1153838,0.0596496,0.0488218,0.0489636,0.0642878,0.0286206,0.0584123,0.0724241,0.0336692,0.0532934,0.0262005,0.0408092,0.004657,0.1544943,0.091584,0.0365598,0.0684698,0.0719743,0.0490678,1.0768038,0.0583838,0.0455926,0.0423087,0.0734444,0.070097,0.0330371,0.0515584,0.0494813,0.0318213,0.0392688,0.0438335,0.0256842,0.0393279,0.018692,0.0346345,0.0510496,0.0384268,0.0393279
562,0.002105,0.0011358,0.0040952,0.002615,0.002847,0.0059444,0.00321,0.0027921,0.0038203,0.0126652,0.0050222,0.0028529,8.451e-4,0.0031884,0.0027403,0.0015362,0.0037047,0.0021891,0.003275,0.0030567,0.0018946,0.003873,0.0035354,0.0020711,0.0026132,0.003237,0.0038228,0.0056039,0.006014,0.0037237,0.0053599,0.0018004,0.0032434,0.0033024,0.004366,0.0045169,0.0050982,0.0046736,0.0042677,0.0018092,0.0024086,0.0032082,0.0022914,0.002131,0.0038611,0.0029721,0.0042362,4.408e-4,0.0362223,0.0046078,0.0029488,0.0018143,0.003375,0.0041093,0.0047786,0.9364436,0.0068245,0.0042635,0.0074055,0.0078249,0.0045649,0.0045606,0.0091897,0.005022,0.0053585,0.0105262,0.0013496,0.00312,0.0032649,0.0109417,0.0140888,0.1165935,0.00312
61,1.431e-4,1.824e-4,7.94e-5,9.86e-5,8.37e-5,1.309e-4,1.597e-4,1.635e-4,1.378e-4,2.888e-4,1.602e-4,1.292e-4,5.39e-5,1.337e-4,1.694e-4,7.86e-5,1.385e-4,9.58e-5,1.566e-4,1.172e-4,9.57e-5,1.531e-4,1.518e-4,6.37e-5,8.91e-5,1.368e-4,6.413e-4,6.407e-4,0.0014187,8.34e-5,0.0013421,3.85e-4,1.27e-4,2.156e-4,1.821e-4,1.981e-4,1.093e-4,1.448e-4,7.98e-5,9.28e-5,0.0015468,9.638e-4,1.322e-4,1.419e-4,1.651e-4,6.24e-5,1.703e-4,4.02e-5,2.567e-4,1.803e-4,8.83e-5,1.139e-4,1.727e-4,2.405e-4,3.885e-4,5.98e-4,0.7845439,2.218e-4,8.767e-4,1.385e-4,2.193e-4,0.0189431,0.0025092,1.341e-4,2.35e-4,0.0029788,1.031e-4,2.017e-4,0.0012205,0.0036381,1.766e-4,0.0016322,2.017e-4
621,3.21e-5,2.649e-4,1.71e-5,1.54e-5,3.66e-5,5.25e-5,2.02e-5,4.71e-5,2.09e-5,2.671e-4,6.79e-5,3.32e-5,7e-6,3.83e-5,3.13e-5,1.45e-5,2.82e-5,1.67e-5,2.03e-5,1.4e-5,1.45e-5,2.61e-5,1.77e-5,9.4e-6,9.2e-6,1.7e-5,2.24e-5,2.32e-5,2.18e-5,1.29e-5,2.22e-5,1.19e-5,1.74e-5,2.59e-5,2.39e-5,2.92e-5,2.46e-5,4.91e-5,1.6e-5,1.62e-5,8.27e-5,5.92e-5,4.17e-5,1.5e-5,2.19e-5,1.09e-5,2.11e-5,3.6e-6,6.16e-5,2.54e-5,1.27e-5,1.81e-5,7.01e-5,2.49e-5,1.312e-4,7.662e-4,0.0015694,0.9814851,0.0134012,4.367e-4,8.34e-5,9.223e-4,1.348e-4,4.1e-5,2.35e-5,2.102e-4,1.57e-5,0.0039854,1.39e-5,0.0070206,3.41e-5,0.0029846,0.0039854
622,1e-7,5e-7,0,0,1e-7,1e-7,0,1e-7,0,5e-7,1e-7,1e-7,0,1e-7,1e-7,0,1e-7,0,0,0,0,1e-7,0,0,0,0,0,0,0,0,0,0,0,1e-7,0,1e-7,0,1e-7,0,0,2e-7,1e-7,1e-7,0,0,0,0,0,1e-7,1e-7,0,0,1e-7,0,3e-7,1.5e-6,3.2e-6,0.0019746,0.8001405,9e-7,2e-7,1.9e-6,3e-7,1e-7,0,4e-7,0,8e-6,0,1.41e-5,1e-7,6e-6,8e-6
623,3.6e-6,3.4e-5,1.6e-6,1.2e-6,4.1e-6,5.8e-6,1.8e-6,5.3e-6,1.8e-6,3.35e-5,7.7e-6,3.6e-6,6e-7,4.3e-6,3.3e-6,1.3e-6,2.8e-6,1.5e-6,1.8e-6,1.1e-6,1e-6,2.5e-6,1.2e-6,8e-7,8e-7,1.4e-6,1.2e-6,1.3e-6,1.6e-6,8e-7,1.5e-6,7e-7,1.2e-6,8e-7,2e-6,1.6e-6,1.8e-6,5.2e-6,1.1e-6,6e-7,1.6e-6,1.5e-6,3.4e-6,7e-7,1e-6,6e-7,1.1e-6,3e-7,4.7e-6,1.3e-6,6e-7,7e-7,1.2e-6,1.1e-6,3.3e-6,9.74e-5,2.015e-4,2.7e-5,1.832e-4,0.9911082,3.61e-5,1.48e-5,1.29e-5,4.3e-6,1.4e-6,1.75e-5,7e-7,0.0087266,1.2e-6,9.06e-4,2.8e-6,3.846e-4,0.0087266
624,1e-7,6e-7,0,0,1e-7,1e-7,0,1e-7,0,6e-7,1e-7,1e-7,0,1e-7,1e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-7,0,0,0,0,1e-7,0,0,0,0,0,1e-7,0,0,0,0,0,1e-7,1.7e-6,3.5e-6,5e-7,3.2e-6,0.0088933,0.9907391,3e-7,2e-7,1e-7,0,3e-7,0,7.83e-5,0,1.58e-5,0,6.7e-6,7.83e-5
711AS,0.0016242,5.915e-4,0.0016942,0.0018561,0.0015456,0.001465,0.0017434,0.0019538,0.0021265,0.0021377,0.0019875,0.0016245,6.101e-4,0.0014966,0.0017558,9.911e-4,0.0019914,0.0014977,0.0020128,0.0016157,0.0015444,0.00213,0.0022686,9.808e-4,0.0010031,0.0020288,0.0047849,0.0044702,0.0039041,0.0019351,0.003147,0.0016436,0.0034314,0.0025919,0.0020175,0.0026868,0.0020955,0.0027827,0.0014183,0.0024883,0.0928084,0.0546683,0.004039,0.0047172,0.0049606,0.0015636,0.0062657,3.79e-4,0.0091966,0.0036136,0.0035034,0.0038858,0.0068062,0.0099848,0.0050501,0.0035987,0.0040666,0.0035353,0.0047153,0.0042677,0.0078956,1.1554593,0.0082642,0.0034591,0.0080036,0.0050879,0.0017917,0.0020681,0.0016537,0.0034856,0.0023463,0.0027888,0.0020681
713,5.863e-4,2.138e-4,5.208e-4,5.892e-4,7.044e-4,5.588e-4,6.775e-4,6.779e-4,8.386e-4,6.759e-4,6.323e-4,5.13e-4,1.851e-4,4.266e-4,5.396e-4,2.925e-4,6.891e-4,4.835e-4,6.185e-4,4.212e-4,4.711e-4,6.444e-4,7.52e-4,2.887e-4,3.1e-4,6.237e-4,0.0013509,4.466e-4,7.407e-4,3.336e-4,0.0011259,3.737e-4,4.682e-4,7.269e-4,3.892e-4,5.245e-4,3.112e-4,4.794e-4,2.635e-4,6.295e-4,6.045e-4,5.689e-4,0.0012005,0.0015804,0.0017501,3.406e-4,0.0017269,1.138e-4,7.338e-4,0.0013495,9.942e-4,0.0020708,0.0010142,0.003359,0.0017659,0.0013892,0.0011475,0.0016392,7.79e-4,9.289e-4,0.0012626,0.0011362,0.8149736,0.0015928,0.0018819,5.759e-4,0.0030822,3.536e-4,2.219e-4,0.001755,7.879e-4,0.0011784,3.536e-4
721,0.0011885,5.23e-4,0.001341,0.0016837,0.002635,0.0025997,0.0017063,0.002498,0.0029202,0.0024248,0.0025194,0.0017637,5.845e-4,0.0015902,0.0018643,9.845e-4,0.0027641,0.0018389,0.001824,0.0016117,0.0018049,0.0025208,0.0037379,8.237e-4,9.881e-4,0.002519,0.0036921,0.0022931,0.002396,0.0017888,0.0025728,0.0014553,0.0021661,0.0030532,0.0018016,0.0024887,0.0016133,0.00265,0.0016415,0.0029773,0.0031857,0.0029052,0.0067096,0.0075939,0.0085274,0.0017012,0.0081773,5.153e-4,0.0128514,0.0064756,0.0041911,0.0098864,0.0045221,0.0038008,0.0064677,0.0064099,0.0047787,0.0054436,0.0030219,0.0039974,0.0035066,0.0029247,0.0042013,0.9988434,0.006161,0.0031533,0.007288,0.0061752,0.001342,0.0031559,0.0028265,0.0032071,0.0061752
722,0.0043981,0.0022645,0.0035622,0.004381,0.0057676,0.0061731,0.0040568,0.0053124,0.0058374,0.0055243,0.0052054,0.0038175,0.001342,0.0037901,0.0042304,0.0022709,0.0054047,0.0036902,0.0048503,0.004235,0.0047034,0.0055497,0.0063823,0.0021806,0.0023671,0.0050937,0.0098539,0.0089209,0.009275,0.0079232,0.0098646,0.0402873,0.004558,0.0085874,0.0075947,0.0080613,0.00462,0.0105556,0.006248,0.0051191,0.0060567,0.0060372,0.0090167,0.0131066,0.0131616,0.0058614,0.0154475,0.0010297,0.0381904,0.0170896,0.0090577,0.015134,0.0116083,0.0136279,0.0151572,0.0102411,0.0105232,0.0294277,0.0276574,0.0417756,0.0204544,0.0089573,0.015893,0.0461646,1.0139921,0.0085367,0.005571,0.0056171,0.0058419,0.0126111,0.0071767,0.0097518,0.0056171
81,0.0054489,0.0031396,0.0044064,0.006301,0.0056403,0.0077846,0.009139,0.0087347,0.0141247,0.0132362,0.0106303,0.0069257,0.0031647,0.0068787,0.0074057,0.0045092,0.0076464,0.0061505,0.0084633,0.0072231,0.0060488,0.0127591,0.0090044,0.0036886,0.0055007,0.0088202,0.0135099,0.011459,0.0116803,0.0095891,0.009058,0.0066513,0.0064615,0.0191627,0.0245828,0.0321868,0.0136954,0.0126886,0.0083977,0.0062813,0.004322,0.0105797,0.0073483,0.0079788,0.0127634,0.0069137,0.010312,0.0090675,0.0123519,0.0218669,0.0045578,0.0065716,0.0083816,0.0136326,0.020722,0.0434083,0.0155746,0.0089271,0.0183955,0.0104499,0.0073265,0.0100754,0.0149821,0.0084004,0.0150491,1.0075982,0.0099835,0.0305357,0.0083186,0.0228119,0.0189757,0.0192751,0.0305357
GFGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GFGN,-4e-7,-1e-7,-3e-7,-5e-7,-1e-7,-1.19e-5,-2e-7,-3e-7,-5e-7,-4e-7,-3e-7,-2e-7,-1e-7,-2e-7,-2e-7,-2e-7,-2e-7,-1e-7,-3e-7,-3e-7,-2e-7,-5e-7,-3e-7,-2e-7,-3e-7,-3e-7,-1e-7,-2e-7,-4e-7,-3e-7,-2e-7,-1e-7,-1e-7,-1e-7,-2e-7,-1e-7,-4e-7,-1e-7,-2e-7,-1e-7,-1e-7,-2e-7,-2e-7,-1e-7,-1e-7,0,-2e-7,0,-4e-7,-1e-7,-1e-7,-1e-7,-1e-7,-1e-7,-1e-7,-2e-7,-2e-7,-1e-7,-2e-7,-2e-7,-1e-7,-1e-7,-3e-7,-3e-7,-3e-7,-2e-7,-1e-7,0.9999999,-4e-7,-2e-7,-3e-7,-3e-7,0.9999999
GFE,0.0025458,7.931e-4,0.0015186,0.0022449,0.00117,0.0241147,0.0016219,0.0022106,0.0025149,0.00292,0.0023061,0.0021703,8.797e-4,0.0026709,0.0024238,0.0011863,0.0020031,0.001346,0.0025892,0.0020984,0.0017695,0.0026226,0.002296,0.0011974,0.0016207,0.0022155,0.0090477,0.0039491,0.0034492,0.0020795,0.0050006,0.0017066,0.0013901,0.0377387,0.0060898,0.0049316,0.0035541,0.0041812,0.0043376,0.0013467,0.0022863,0.0014714,0.0027917,0.0018879,0.0047215,0.0046797,0.0036266,2.132e-4,0.0029755,0.005258,0.0011546,0.0014097,0.0018157,0.0015386,0.0020185,0.0026602,0.0018158,0.0021583,0.0042377,0.0025243,0.0028823,0.0019585,0.0022696,0.005714,0.0092692,0.0016576,0.0011786,0.0010184,1.0029086,0.0021708,0.0023372,0.0023183,0.0010184
GSLG,0.0039663,0.0376324,0.0017835,0.0013616,0.0045426,0.0065084,0.0019522,0.0058659,0.0019724,0.0371056,0.0085761,0.0040398,7.211e-4,0.0047425,0.0036919,0.0014664,0.0030877,0.0016588,0.0020435,0.0012491,0.0010697,0.0027478,0.0013045,9.292e-4,8.521e-4,0.0015551,0.0013829,0.0014836,0.001774,9.303e-4,0.0016489,8.115e-4,0.0013442,8.462e-4,0.0021826,0.0017316,0.0019872,0.0057868,0.0012004,6.854e-4,0.0018034,0.0017074,0.0037761,7.397e-4,0.0011377,6.281e-4,0.0011768,2.832e-4,0.0052544,0.0014911,6.9e-4,7.471e-4,0.001307,0.0012008,0.0037096,0.107813,0.2231069,0.0298491,0.2028363,0.0015758,0.0103439,0.0163603,0.0142719,0.0047542,0.0015428,0.0194194,8.198e-4,0.0014138,0.0012862,1.00339,0.003062,0.4258796,0.0014138
GSLE,0.0102278,0.0024394,0.0076242,0.0119139,0.0030303,0.2406929,0.005449,0.008583,0.0147678,0.0119138,0.0089308,0.0055398,0.0023481,0.0065982,0.0059695,0.0046939,0.007919,0.0048799,0.0097498,0.0098764,0.0059235,0.0147417,0.0096284,0.0049767,0.0080521,0.0103707,0.0082318,0.0097474,0.0383441,0.0090221,0.0097416,0.0111809,0.0059544,0.0208051,0.0163273,0.0821895,0.0121071,0.0701303,0.0109533,0.0033926,0.0047455,0.0070233,0.006121,0.0044245,0.0066515,0.0029715,0.0078256,0.003792,0.0370362,0.0093293,0.0046267,0.0037307,0.0053722,0.0070311,0.0063499,0.0154497,0.0099428,0.0062391,0.0095555,0.0119961,0.0071104,0.0094789,0.1799325,0.0116194,0.0120297,0.0118569,0.0067631,0.0042188,0.0111787,0.009714,0.9746957,0.0102165,0.0042188
