hs8,mfn_rate,rate_type,rate_raw
08132010,0,specific,2¢/kg
08132020,0.14,ad_valorem,14%
08133000,0,specific,0.74¢/kg
08134010,0.018000000000000002,ad_valorem,1.8%
08134015,0,specific,3.5¢/kg
08134020,0,specific,1.4¢/kg
08134030,0,specific,10.6¢/kg
08134040,0,specific,1.4¢/kg
08134080,0.068,ad_valorem,6.8%
08134090,0.025,ad_valorem,2.5%
08135000,0.14,ad_valorem,14%
08140010,0,free,Free
08140040,0,specific,1.6¢/kg
08140080,0,specific,1.6¢/kg
09011100,0,free,Free
09011200,0,free,Free
09012100,0,free,Free
09012200,0,free,Free
09019010,0,free,Free
09019020,0,specific,1.5¢/kg
09021010,0.064,ad_valorem,6.4%
09021090,0,free,Free
09022010,0.064,ad_valorem,6.4%
09022090,0,free,Free
09023000,0,free,Free
09024000,0,free,Free
09030000,0,free,Free
09041100,0,free,Free
09041200,0,free,Free
09042120,0,specific,3¢/kg
09042140,0,specific,5¢/kg
09042160,0,specific,2.5¢/kg
09042180,0,free,Free
09042220,0,specific,3¢/kg
09042240,0,specific,5¢/kg
09042273,0,free,Free
09042276,0,specific,5¢/kg
09042280,0,free,Free
09051000,0,free,Free
09052000,0,free,Free
09061100,0,free,Free
09061900,0,free,Free
09062000,0,free,Free
09071000,0,free,Free
09072000,0,free,Free
09081100,0,free,Free
09081200,0,free,Free
09082100,0,free,Free
09082220,0,specific,7.4¢/kg
09082240,0,free,Free
09083100,0,free,Free
09083200,0,free,Free
09092100,0,free,Free
09092200,0,free,Free
09093100,0,free,Free
09093200,0,free,Free
09096100,0,free,Free
09096200,0,free,Free
09101100,0,free,Free
09101200,0,specific,1¢/kg
09102000,0,free,Free
09103000,0,free,Free
09109100,0.019,ad_valorem,1.9%
09109905,0,free,Free
09109906,0.048,ad_valorem,4.8%
09109907,0.032,ad_valorem,3.2%
09109910,0,free,Free
09109920,0,free,Free
09109940,0.034,ad_valorem,3.4%
09109950,0,free,Free
09109960,0.019,ad_valorem,1.9%
10011100,0,specific,0.65¢/kg
10011900,0,specific,0.65¢/kg
10019100,0.027999999999999997,ad_valorem,2.8%
10019900,0,specific,0.35¢/kg
10021000,0,free,Free
10029000,0,free,Free
10031000,0,specific,0.15¢/kg
10039020,0,specific,0.1¢/kg
10039040,0,specific,0.15¢/kg
10041000,0,free,Free
10049000,0,free,Free
10051000,0,free,Free
10059020,0,specific,0.05¢/kg
10059040,0,specific,0.25¢/kg
10061000,0,specific,1.8¢/kg
10062020,0,specific,0.83¢/kg
10062040,0,specific,2.1¢/kg
10063010,0.11199999999999999,ad_valorem,11.2%
10063090,0,specific,1.4¢/kg
10064000,0,specific,0.44¢/kg
10071000,0,specific,0.22¢/kg
10079000,0,specific,0.22¢/kg
10081000,0,free,Free
10082100,0,specific,0.32¢/kg
10082900,0,specific,0.32¢/kg
10083000,0,specific,0.12¢/kg
10084000,0.011000000000000001,ad_valorem,1.1%
10085000,0.011000000000000001,ad_valorem,1.1%
10086000,0.011000000000000001,ad_valorem,1.1%
10089001,0.011000000000000001,ad_valorem,1.1%
11010000,0,specific,0.7¢/kg
11022000,0,specific,0.3¢/kg
11029020,0,free,Free
11029025,0,specific,0.09¢/kg
11029027,0,specific,0.23¢/kg
11029030,0.128,ad_valorem,12.8%
11029060,0.09,ad_valorem,9%
11031100,0,specific,0.5¢/kg
11031300,0,specific,0.3¢/kg
11031912,0,specific,0.8¢/kg
11031914,0,specific,0.09¢/kg
11031990,0.09,ad_valorem,9%
11032000,0,free,Free
11041200,0,specific,1.2¢/kg
11041910,0,specific,2¢/kg
11041990,0,specific,0.45¢/kg
11042200,0.005,ad_valorem,0.5%
11042300,0,specific,0.45¢/kg
11042910,0.012,ad_valorem,1.2%
11042990,0.027000000000000003,ad_valorem,2.7%
11043000,0.045,ad_valorem,4.5%
11051000,0,specific,1.7¢/kg
11052000,0,specific,1.3¢/kg
11061000,0.083,ad_valorem,8.3%
11062010,0.083,ad_valorem,8.3%
11062090,0,free,Free
11063020,0.027999999999999997,ad_valorem,2.8%
11063040,0.096,ad_valorem,9.6%
11071000,0,specific,0.3¢/kg
11072000,0,specific,0.42¢/kg
11081100,0,specific,0.54¢/kg
11081200,0,specific,0.54¢/kg
11081300,0,specific,0.56¢/kg
11081400,0,free,Free
11081900,0,free,Free
11082000,0.026000000000000002,ad_valorem,2.6%
11090010,0.018000000000000002,ad_valorem,1.8%
11090090,0.068,ad_valorem,6.8%
12011000,0,free,Free
12019000,0,free,Free
12023040,0,specific,6.6¢/kg
12024105,0,specific,9.35¢/kg
12024140,0,specific,9.35¢/kg
12024180,1.6380000000000001,ad_valorem,163.8%
12024210,0,specific,6.6¢/kg
12024215,0,specific,6.6¢/kg
12024220,1.318,ad_valorem,131.8%
12024250,0,specific,6.6¢/kg
12024260,0,specific,6.6¢/kg
12024290,1.318,ad_valorem,131.8%
12040000,0,specific,0.39¢/kg
12051000,0,specific,0.58¢/kg
12059000,0,specific,0.58¢/kg
12060000,0,free,Free
12071000,0,free,Free
12072100,0,specific,0.47¢/kg
12072900,0,specific,0.47¢/kg
12073000,0,free,Free
12074000,0,free,Free
12075000,0,free,Free
12076000,0,free,Free
12077000,0,specific,0.83¢/kg
12079100,0,specific,0.06¢/kg
12079903,0,free,Free
12081000,0.019,ad_valorem,1.9%
12089000,0.013999999999999999,ad_valorem,1.4%
12091000,0,free,Free
12092100,0,specific,1.5¢/kg
12092220,0,specific,1.6¢/kg
12092240,0,free,Free
12092300,0,free,Free
12092400,0,specific,1.2¢/kg
12092500,0,specific,1.4¢/kg
12092910,0,free,Free
12092991,0,free,Free
12093000,0,specific,1¢/kg
12099110,0,specific,5.9¢/kg
12099120,0,free,Free
12099140,0,free,Free
12099150,0,specific,0.68¢/kg
12099160,0,free,Free
12099180,0,specific,1.5¢/kg
12099920,0,free,Free
12099941,0,specific,0.83¢/kg
12101000,0,specific,13.2¢/kg
12102000,0,specific,13.2¢/kg
12112010,0,free,Free
12113000,0,free,Free
12115000,0,free,Free
12116000,0,free,Free
12119020,0,free,Free
12119040,0.048,ad_valorem,4.8%
12119060,0,specific,6.6¢/kg
12119089,0,free,Free
12119093,0.06,ad_valorem,6%
12122100,0,free,Free
12122900,0,free,Free
12129100,0,specific,39.7¢/t
12129200,0,free,Free
12129300,0,specific,$1.24/t
12129400,0,free,Free
12129920,0,free,Free
12129930,0,specific,1.5¢/kg
12129992,0,free,Free
12130000,0,free,Free
12141000,0.013999999999999999,ad_valorem,1.4%
12149000,0,free,Free
13012000,0,free,Free
13019040,0.013000000000000001,ad_valorem,1.3%
13019091,0,free,Free
13021200,0.038,ad_valorem,3.8%
13021300,0,specific,89¢/kg
13021401,0.01,ad_valorem,1%
13021921,0,free,Free
13021941,0.01,ad_valorem,1%
13021991,0,free,Free
13022000,0,free,Free
13023100,0,free,Free
13023200,0,free,Free
13023900,0.032,ad_valorem,3.2%
14011000,0,free,Free
14012020,0,free,Free
14012040,0.02,ad_valorem,2%
14019020,0.044000000000000004,ad_valorem,4.4%
14019040,0.032,ad_valorem,3.2%
14042000,0,free,Free
14049010,0,specific,0.5¢/kg
14049020,0,specific,$4.95/t
14049030,0,free,Free
14049040,0.023,ad_valorem,2.3%
14049090,0,free,Free
15011000,0,specific,3¢/kg
15012000,0,specific,3¢/kg
15019000,0,specific,3¢/kg
15021000,0,specific,0.43¢/kg
15029000,0,specific,0.43¢/kg
15030000,0,specific,2¢/kg
15041020,0,free,Free
15041040,0.025,ad_valorem,2.5%
15042020,0,free,Free
15042040,0,specific,1¢/kg
15042060,0.05,compound,1.5¢/kg + 5%
15043000,0.05,compound,1.7¢/kg + 5%
15050010,0,specific,1.3¢/kg
15050090,0.024,ad_valorem,2.4%
15060000,0.023,ad_valorem,2.3%
15071000,0.191,ad_valorem,19.1%
15079040,0.191,ad_valorem,19.1%
15081000,0,specific,7.5¢/kg
15089000,0,specific,7.5¢/kg
15092020,0,specific,5¢/kg on contents and container
15092090,0,specific,3.4¢/kg
15093020,0,specific,5¢/kg on contents and container
15093090,0,specific,3.4¢/kg
15094020,0,specific,5¢/kg on contents and container
15094090,0,specific,3.4¢/kg
15099020,0,specific,5¢/kg on contents and container
15099040,0,specific,3.4¢/kg
15101010,0,specific,5¢/kg on contents and container
15101090,0,specific,3.4¢/kg
15109010,0,free,Free
15109020,0,specific,5¢/kg on contents and container
15109090,0,specific,3.4¢/kg
15111000,0,free,Free
15119000,0,free,Free
15121100,0.034,compound,1.7¢/kg + 3.4%
15121900,0.034,compound,1.7¢/kg + 3.4%
15122900,0,specific,5.6¢/kg
15131100,0,free,Free
15131900,0,free,Free
15132100,0,free,Free
15132900,0,free,Free
15141100,0.064,ad_valorem,6.4%
15141900,0.064,ad_valorem,6.4%
15149110,0,free,Free
15149190,0.064,ad_valorem,6.4%
15149910,0,free,Free
15149950,0,specific,1.3¢/kg
15149990,0.064,ad_valorem,6.4%
15151100,0,specific,6.3¢/kg
15151900,0,specific,6.3¢/kg
15152100,0.034,ad_valorem,3.4%
15152900,0.034,ad_valorem,3.4%
15153000,0,free,Free
15155000,0,specific,0.68¢/kg
15156005,0.032,ad_valorem,3.2%
15159021,0,free,Free
15159060,0.023,ad_valorem,2.3%
15159081,0.032,ad_valorem,3.2%
15161000,0,specific,7¢/kg
15162010,0.077,ad_valorem,7.7%
15162091,0,specific,8.8¢/kg
15163000,0,specific,8.8¢/kg
15171000,0,specific,12.3¢/kg
15179010,0.18,ad_valorem,18%
15179020,0.08,ad_valorem,8%
15179090,0,specific,8.8¢/kg
15180020,0,specific,6.3¢/kg
15180040,0.08,ad_valorem,8%
15200000,0,free,Free
15211000,0,free,Free
15219020,0.048,ad_valorem,4.8%
15219040,0,free,Free
15220000,0.038,ad_valorem,3.8%
16010020,0,specific,0.8¢/kg
16010040,0.034,ad_valorem,3.4%
16010060,0.032,ad_valorem,3.2%
16021050,0.064,ad_valorem,6.4%
16022040,0.032,ad_valorem,3.2%
16023100,0.064,ad_valorem,6.4%
16023200,0.064,ad_valorem,6.4%
16023900,0.064,ad_valorem,6.4%
16024110,0.064,ad_valorem,6.4%
16024120,0,specific,5.3¢/kg
16024190,0,specific,1.4¢/kg
16024220,0,specific,4.2¢/kg
16024240,0,specific,1.4¢/kg
16024910,0.032,ad_valorem,3.2%
16024920,0,specific,4.2¢/kg
16024940,0,specific,1.4¢/kg
16024960,0.032,ad_valorem,3.2%
16024990,0.064,ad_valorem,6.4%
16025005,0.023,ad_valorem,2.3%
16025007,0,free,Free
16025008,0.045,ad_valorem,4.5%
16025021,0.013999999999999999,ad_valorem,1.4%
16025060,0.018000000000000002,ad_valorem,1.8%
16025090,0.025,ad_valorem,2.5%
16029010,0.027000000000000003,ad_valorem,2.7%
16029091,0.064,ad_valorem,6.4%
16030010,0.085,ad_valorem,8.5%
16030090,0,free,Free
16041120,0.06,ad_valorem,6%
16041140,0,free,Free
16041220,0.04,ad_valorem,4%
16041240,0,free,Free
16041260,0,free,Free
16041310,0,free,Free
16041320,0.15,ad_valorem,15%
16041330,0.2,ad_valorem,20%
16041340,0,free,Free
16041390,0.031,ad_valorem,3.1%
16041410,0.35,ad_valorem,35%
16041422,0.06,ad_valorem,6%
16041430,0.125,ad_valorem,12.5%
16041440,0,specific,1.1¢/kg
16041450,0.06,ad_valorem,6%
16041470,0.049,ad_valorem,4.9%
16041480,0.06,ad_valorem,6%
16041500,0.03,ad_valorem,3%
16041620,0,free,Free
16041640,0.05,ad_valorem,5%
16041660,0,free,Free
16041710,0.04,ad_valorem,4%
16041740,0.1,ad_valorem,10%
16041750,0.075,ad_valorem,7.5%
16041760,0,free,Free
16041780,0.06,ad_valorem,6%
16041910,0.04,ad_valorem,4%
16041922,0.04,ad_valorem,4%
16041925,0.05,ad_valorem,5%
16041932,0.04,ad_valorem,4%
16041941,0.1,ad_valorem,10%
16041951,0.075,ad_valorem,7.5%
16041961,0,free,Free
16041982,0.06,ad_valorem,6%
16042005,0.05,ad_valorem,5%
16042010,0,free,Free
16042015,0,free,Free
16042020,0,free,Free
16042025,0,free,Free
16042030,0,free,Free
16042040,0.1,ad_valorem,10%
16042050,0.075,ad_valorem,7.5%
16042060,0,free,Free
16043100,0.15,ad_valorem,15%
16043230,0,free,Free
16043240,0,free,Free
16051005,0.1,ad_valorem,10%
16051020,0,free,Free
16051040,0.05,ad_valorem,5%
16051060,0,free,Free
16052105,0.05,ad_valorem,5%
16052110,0,free,Free
16052905,0.05,ad_valorem,5%
16052910,0,free,Free
16053005,0.1,ad_valorem,10%
16053010,0,free,Free
16054005,0,free,Free
16054010,0,free,Free
16055105,0,free,Free
16055140,0,free,Free
16055150,0.047,ad_valorem,4.7%
16055205,0,free,Free
16055260,0,free,Free
16055305,0,free,Free
16055360,0,free,Free
16055405,0,free,Free
16055460,0,free,Free
16055505,0,free,Free
16055560,0,free,Free
16055605,0,free,Free
16055610,0,free,Free
16055615,0.1,ad_valorem,10%
16055620,0,free,Free
16055630,0,free,Free
16055660,0,free,Free
16055705,0,free,Free
16055760,0,free,Free
16055805,0,free,Free
16055855,0.05,ad_valorem,5%
16055905,0,free,Free
16055960,0,free,Free
16056100,0,free,Free
16056200,0,free,Free
16056300,0,free,Free
16056900,0,free,Free
17011250,0,specific,35.74¢/kg
17011305,0,specific,1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg
17011310,0,specific,1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg
17011320,0,specific,1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg
17011350,0,specific,33.87¢/kg
17011410,0,specific,1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg
17011420,0,specific,1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg
17011450,0,specific,33.87¢/kg
17019130,0,specific,35.74¢/kg
17019148,0.051,compound,33.9¢/kg + 5.1%
17019154,0.06,ad_valorem,6%
17019158,0.051,compound,33.9¢/kg + 5.1%
17019180,0.051,ad_valorem,5.1%
17019910,0,specific,3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg
17019950,0,specific,35.74¢/kg
17021100,0.064,ad_valorem,6.4%
17021900,0.064,ad_valorem,6.4%
17022022,0.06,ad_valorem,6%
17022024,0.06,ad_valorem,6%
17022028,0.051,compound,16.9¢/kg of total sugars + 5.1%
17022040,0,free,Free
17023022,0.06,ad_valorem,6%
17023028,0.051,compound,16.9¢/kg of total sugars + 5.1%
17023040,0,specific,2.2¢/kg
17024040,0.051,ad_valorem,5.1%
17025000,0.096,ad_valorem,9.6%
17026028,0.051,compound,33.9¢/kg of total sugars + 5.1%
17026040,0.051,ad_valorem,5.1%
17029020,0,specific,35.74¢/kg
17029035,0,specific,0.35¢/liter
17029040,0,specific,0.35¢/liter
17029058,0.051,compound,33.9¢/kg of total sugars + 5.1%
17029068,0.051,compound,33.9¢/kg + 5.1%
17029090,0.051,ad_valorem,5.1%
17031030,0,specific,0.35¢/liter
17031050,0,specific,0.01¢/kg of total sugars
17039030,0,specific,0.35¢/liter
17039050,0,specific,0.01¢/kg of total sugars
17041000,0.04,ad_valorem,4%
17049010,0.045,ad_valorem,4.5%
17049025,0,free,Free
17049035,0.055999999999999994,ad_valorem,5.6%
17049054,0.122,ad_valorem,12.2%
17049058,0.10400000000000001,compound,40¢/kg +10.4%
17049068,0.10400000000000001,compound,40¢/kg + 10.4%
17049074,0.122,ad_valorem,12.2%
17049078,0.10400000000000001,compound,40¢/kg + 10.4%
17049090,0.10400000000000001,ad_valorem,10.4%
18010000,0,free,Free
18020000,0,free,Free
18031000,0,free,Free
18032000,0,specific,0.2¢/kg
18040000,0,free,Free
18050000,0,specific,0.52¢/kg
18061010,0,free,Free
18061015,0,specific,21.7¢/kg
18061028,0,specific,33.6¢/kg
18061034,0.1,ad_valorem,10%
18061038,0,specific,33.6¢/kg
18061055,0,specific,33.6¢/kg
18061075,0,specific,33.6¢/kg
18062020,0,free,Free
18062024,0.05,ad_valorem,5%
18062026,0.043,compound,37.2¢/kg + 4.3%
18062028,0.043,compound,52.8¢/kg + 4.3%
18062036,0.043,compound,37.2¢/kg + 4.3%
18062038,0.043,compound,52.8¢/kg + 4.3%
18062050,0.043,ad_valorem,4.3%
18062060,0.02,ad_valorem,2%
18062073,0.085,compound,30.5¢/kg + 8.5%
18062078,0.085,ad_valorem,8.5%
18062082,0.085,compound,37.2¢/kg + 8.5%
18062083,0.085,compound,52.8¢/kg + 8.5%
18062089,0.085,compound,52.8¢/kg + 8.5%
18062095,0.1,ad_valorem,10%
18062098,0.085,compound,37.2¢/kg + 8.5%
18062099,0.085,ad_valorem,8.5%
18063100,0.055999999999999994,ad_valorem,5.6%
18063204,0.05,ad_valorem,5%
18063206,0.043,compound,37.2¢/kg + 4.3%
18063208,0.043,compound,52.8¢/kg + 4.3%
18063216,0.043,compound,37.2¢/kg + 4.3%
18063218,0.043,compound,52.8¢/kg + 4.3%
18063230,0.043,ad_valorem,4.3%
18063270,0.06,compound,37.2¢/kg + 6%
18063280,0.06,compound,52.8¢/kg + 6%
18063290,0.06,ad_valorem,6%
18069001,0.035,ad_valorem,3.5%
18069005,0.035,ad_valorem,3.5%
18069008,0.06,compound,37.2¢/kg + 6%
18069010,0.06,compound,52.8¢/kg + 6%
18069015,0.035,ad_valorem,3.5%
18069018,0.06,compound,37.2¢/kg + 6%
18069020,0.06,compound,52.8¢/kg + 6%
18069028,0.06,compound,37.2¢/kg + 6%
18069030,0.06,compound,52.8¢/kg + 6%
18069035,0.035,ad_valorem,3.5%
18069039,0.06,compound,37.2¢/kg + 6%
18069049,0.06,compound,37.2¢/kg + 6%
18069055,0.035,ad_valorem,3.5%
18069059,0.06,compound,37.2¢/kg + 6%
18069090,0.06,ad_valorem,6%
19011011,0.175,ad_valorem,17.5%
19011016,0.149,compound,$1.035/kg + 14.9%
19011021,0.175,ad_valorem,17.5%
19011026,0.149,compound,$1.035/kg + 14.9%
19011049,0.149,ad_valorem,14.9%
19011054,0.16,ad_valorem,16%
19011056,0.136,compound,$1.035/kg +13.6%
19011091,0.064,ad_valorem,6.4%
19012002,0.1,ad_valorem,10%
19012015,0.085,compound,42.3¢/kg +8.5%
19012025,0.085,compound,42.3¢/kg + 8.5%
19012035,0.085,compound,42.3¢/kg + 8.5%
19012040,0.085,ad_valorem,8.5%
19012050,0.085,compound,42.3¢/kg + 8.5%
19012060,0.085,compound,42.3¢/kg + 8.5%
19012065,0.1,ad_valorem,10%
19012070,0.085,compound,42.3¢/kg + 8.5%
19012080,0.085,ad_valorem,8.5%
19019010,0,specific,3.2¢/liter
19019020,0.096,ad_valorem,9.6%
19019025,0,free,Free
19019028,0,specific,0.37¢/kg
19019032,0.11199999999999999,ad_valorem,11.2%
19019034,0.1,ad_valorem,10%
19019036,0,specific,$1.128/kg
19019061,0.16,ad_valorem,16%
19019062,0.136,compound,$1.035/kg +13.6%
19019064,0.16,ad_valorem,16%
19019065,0.136,compound,$1.035/kg + 13.6%
19019067,0.1,ad_valorem,10%
19019068,0.085,compound,23.7¢/kg + 8.5%
19019069,0.1,ad_valorem,10%
19019071,0.085,compound,23.7¢/kg + 8.5%
19019091,0.064,ad_valorem,6.4%
19021120,0,free,Free
19021140,0.064,ad_valorem,6.4%
19021920,0,free,Free
19021940,0.064,ad_valorem,6.4%
19022000,0.064,ad_valorem,6.4%
19023000,0.064,ad_valorem,6.4%
19024000,0.064,ad_valorem,6.4%
19030020,0,free,Free
19030040,0,specific,0.8¢/kg
19041000,0.011000000000000001,ad_valorem,1.1%
19042010,0.055999999999999994,ad_valorem,5.6%
19042090,0.149,ad_valorem,14.9%
19043000,0.14,ad_valorem,14%
19049001,0.14,ad_valorem,14%
19051000,0,free,Free
19052000,0,free,Free
19053100,0,free,Free
19053200,0,free,Free
19054000,0,free,Free
19059010,0,free,Free
19059090,0.045,ad_valorem,4.5%
20011000,0.096,ad_valorem,9.6%
20019010,0.08,ad_valorem,8%
20019020,0.08,ad_valorem,8%
20019025,0.102,ad_valorem,10.2%
20019030,0.057999999999999996,ad_valorem,5.8%
20019033,0.077,ad_valorem,7.7%
20019034,0.036000000000000004,ad_valorem,3.6%
20019035,0.081,ad_valorem,8.1%
20019038,0.096,ad_valorem,9.6%
20019042,0,specific,4.9¢/kg
20019045,0,specific,1.5¢/kg
20019048,0.096,ad_valorem,9.6%
20019050,0,specific,7¢/kg
20019060,0.14,ad_valorem,14%
20021000,0.125,ad_valorem,12.5%
20029040,0.11599999999999999,ad_valorem,11.6%
20029080,0.11599999999999999,ad_valorem,11.6%
20031001,0.085,compound,6¢/kg on drained weight + 8.5%
20039010,0,free,Free
20039080,0.085,compound,6¢/kg on drained weight + 8.5%
20041040,0.064,ad_valorem,6.4%
20041080,0.08,ad_valorem,8%
20049010,0.032,ad_valorem,3.2%
20049080,0,specific,2.1¢/kg on entire contents of container
20049085,0.11199999999999999,ad_valorem,11.2%
20051000,0.11199999999999999,ad_valorem,11.2%
20052000,0.064,ad_valorem,6.4%
20054000,0,free,Free
20055120,0,specific,1.5¢/kg on entire contents of container
20055140,0,specific,2.1¢/kg on entire contents of container
20055900,0,specific,1.5¢/kg on entire contents of container
20056000,0.149,ad_valorem,14.9%
20057002,0,specific,5.4¢/kg on drained weight
20057004,0,specific,3.7¢/kg on drained weight
20057006,0,specific,3.7¢/kg on drained weight
20057008,0,specific,3.7¢/kg on drained weight
20057012,0,specific,3.7¢/kg on drained weight
20057016,0,specific,5.4¢/kg on drained weight
20057018,0,specific,6.9¢/kg on drained weight
20057023,0,specific,6.9¢/kg on drained weight
20057025,0,specific,8.6¢/kg on drained weight
20057050,0,specific,9.3¢/kg on drained weight
20057060,0,specific,10.1¢/kg on drained weight
20057070,0,specific,9.9¢/kg on drained weight
20057075,0,specific,4.3¢/kg on drained weight
20057091,0,specific,5.5¢/kg on drained weight
20057093,0,specific,8.8¢/kg on drained weight
20057097,0,specific,8.8¢/kg on drained weight
20058000,0.055999999999999994,ad_valorem,5.6%
20059160,0,free,Free
20059197,0.11199999999999999,ad_valorem,11.2%
20059910,0.064,ad_valorem,6.4%
20059920,0.045,ad_valorem,4.5%
20059930,0.048,ad_valorem,4.8%
20059941,0,free,Free
20059950,0.081,ad_valorem,8.1%
20059955,0.149,ad_valorem,14.9%
20059980,0.149,ad_valorem,14.9%
20059985,0,specific,0.8¢/kg on entire contents of container
20059997,0.11199999999999999,ad_valorem,11.2%
20060020,0.064,compound,9.9¢/kg + 6.4%
20060030,0.024,ad_valorem,2.4%
20060040,0.021,ad_valorem,2.1%
20060050,0.16,ad_valorem,16%
20060060,0,specific,6¢/kg
20060070,0.08,ad_valorem,8%
20060090,0.16,ad_valorem,16%
20071000,0.12,ad_valorem,12%
20079110,0.11199999999999999,ad_valorem,11.2%
20079140,0.035,ad_valorem,3.5%
20079190,0.045,ad_valorem,4.5%
20079905,0.018000000000000002,ad_valorem,1.8%
20079910,0.022000000000000002,ad_valorem,2.2%
20079915,0.013999999999999999,ad_valorem,1.4%
20079920,0.035,ad_valorem,3.5%
20079925,0.045,ad_valorem,4.5%
20079930,0,free,Free
20079935,0.07,ad_valorem,7%
20079940,0.04,ad_valorem,4%
20079945,0.055999999999999994,ad_valorem,5.6%
20079948,0.12,ad_valorem,12%
20079950,0.013000000000000001,ad_valorem,1.3%
20079955,0.14,ad_valorem,14%
20079960,0.12,ad_valorem,12%
20079965,0.1,ad_valorem,10%
20079970,0.013999999999999999,ad_valorem,1.4%
20079975,0.032,ad_valorem,3.2%
20081105,0,free,Free
20081115,1.318,ad_valorem,131.8%
20081146,0,specific,6.6¢/kg
20081161,1.318,ad_valorem,131.8%
20081910,0,free,Free
20081915,0.01,ad_valorem,1%
20081920,0,specific,11.3¢/kg
20081925,0,specific,9.9¢/kg
20081930,0,specific,1¢/kg
20081940,0,specific,32.6¢/kg
