bea_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
5415,0.0053012,0.0023382,0.0199456,0.0102743,0.0047991,0.0104245,0.0078914,0.0074174,0.0077484,0.0090673,0.0101442,0.0093526,0.0030864,0.0063698,0.0075103,0.0093236,0.0083766,0.0058098,0.006459,0.0058898,0.0045096,0.0074243,0.008794,0.0133033,0.0040993,0.00661,0.0122526,0.0167959,0.0064628,0.0072419,0.0083414,0.0075625,0.0171014,0.0086635,0.0061305,0.0091469,0.003806,0.0059762,0.0038117,0.0447645,0.006013,0.0088941,0.0250488,0.009824,0.0258455,0.0102068,0.0232624,0.0013088,0.0105646,0.0065533,0.0113152,0.9917756,0.0105353,0.0069099,0.0179956,0.0096788,0.0115078,0.0065704,0.0115585,0.0079996,0.0095309,0.0062177,0.0120573,0.0064096,0.0096085,0.0083208,0.0127904,0.0330886,0.0041644,0.0162916,0.0226266,0.0121871,0.0330886
5412OP,0.0303701,0.0150668,0.0348128,0.0440926,0.0318142,0.0554466,0.0569227,0.043746,0.0474039,0.0535862,0.0457125,0.0367145,0.0135233,0.0414539,0.0436044,0.0256123,0.056245,0.0371192,0.0434929,0.0402463,0.0312062,0.0469758,0.0426607,0.0286649,0.0232473,0.0440167,0.0798187,0.0999686,0.05488,0.0321427,0.0800951,0.0287886,0.0458877,0.0669682,0.0354452,0.0584235,0.0593679,0.0322137,0.0340786,0.071804,0.0620924,0.0709447,0.1115861,0.0623669,0.1036476,0.0576978,0.0883878,0.0074466,0.0767719,0.0577191,0.0376171,0.0726147,0.9419335,0.0863481,0.0696083,0.050271,0.0515631,0.0432144,0.0655352,0.0544236,0.0461474,0.0683672,0.0796282,0.0402156,0.0551986,0.0617792,0.1169485,0.0437035,0.0326208,0.0529354,0.1085265,0.0491487,0.0437035
55,0.0195663,0.0061051,0.0978341,0.0898814,0.039092,0.0132977,0.0262291,0.0218526,0.0395844,0.0334695,0.0306557,0.0463871,0.0172846,0.0355309,0.0459369,0.0269773,0.0265048,0.0339171,0.0497979,0.0423725,0.0385743,0.033166,0.0237437,0.0641907,0.031657,0.0297593,0.064093,0.0180215,0.0225393,0.0436275,0.0343334,0.0315145,0.0144517,0.0468261,0.0278178,0.0179805,0.0079581,0.0327459,0.0189753,0.0174397,0.0106339,0.0157134,0.0158529,0.0140165,0.0384181,0.0122599,0.0358517,0.0021237,0.0469598,0.0484487,0.0145139,0.0135102,0.0196774,1.0121265,0.0283371,0.0458491,0.0302508,0.0488223,0.0240333,0.0365383,0.0198636,0.0232443,0.0270924,0.0274072,0.0810444,0.024464,0.0116152,0.008488,0.0087779,0.0129033,0.0223813,0.0260195,0.008488
561,0.0190141,0.0077378,0.0205724,0.0257472,0.0238021,0.0324661,0.0262447,0.0281276,0.031703,0.0477599,0.0503151,0.0271214,0.0106329,0.0292406,0.0328926,0.030801,0.0306923,0.0253767,0.0265641,0.0252047,0.0486144,0.0330521,0.0526885,0.0184861,0.0169127,0.0284621,0.05259,0.0456575,0.0369221,0.0329411,0.0446791,0.0426382,0.0347586,0.1559481,0.0465063,0.1176181,0.0607118,0.0505106,0.0502178,0.0655541,0.0302016,0.0606185,0.0742675,0.0348661,0.0576149,0.0292485,0.0439854,0.0048764,0.1561294,0.0931998,0.0372247,0.0699775,0.0738667,0.0505616,1.078824,0.0609884,0.0469868,0.0436795,0.0753488,0.0716782,0.034804,0.0528142,0.0512431,0.0331379,0.0410283,0.0456626,0.0285555,0.0411254,0.020099,0.0363787,0.0540434,0.0424435,0.0411254
562,0.0024483,0.0012435,0.0046666,0.0030301,0.0031122,0.0061981,0.0037481,0.0033195,0.0044825,0.0186178,0.0073326,0.0043813,0.0012072,0.0054477,0.0045905,0.0023287,0.0048282,0.0029109,0.0037993,0.0037856,0.0022381,0.0058088,0.004145,0.0034599,0.0031498,0.0039773,0.0039958,0.0057584,0.006154,0.0038472,0.005494,0.0023039,0.0035054,0.0037335,0.0046381,0.0047689,0.0052608,0.0049938,0.0044338,0.001901,0.0025501,0.0034391,0.0024441,0.0022296,0.0042079,0.0032992,0.0044996,4.708e-4,0.036469,0.0047928,0.0030074,0.0019412,0.0035826,0.0042589,0.0049881,0.9372978,0.0070485,0.0044395,0.0076342,0.008004,0.0048196,0.0046875,0.0094537,0.0052089,0.0055882,0.0108262,0.0017091,0.0033403,0.003469,0.0112556,0.0145896,0.1179318,0.0033403
61,1.564e-4,1.912e-4,9.48e-5,1.125e-4,9.39e-5,1.392e-4,1.763e-4,1.848e-4,1.566e-4,4.064e-4,2.122e-4,1.71e-4,6.63e-5,1.888e-4,2.314e-4,1.064e-4,1.721e-4,1.156e-4,1.773e-4,1.409e-4,1.084e-4,1.964e-4,1.714e-4,9.45e-5,1.065e-4,1.61e-4,6.486e-4,6.467e-4,0.0014244,8.82e-5,0.0013475,4.082e-4,1.354e-4,2.321e-4,1.909e-4,2.066e-4,1.148e-4,1.547e-4,8.56e-5,9.71e-5,0.0015893,9.838e-4,1.394e-4,1.47e-4,1.846e-4,7.09e-5,1.844e-4,4.12e-5,2.652e-4,1.877e-4,9.1e-5,1.199e-4,1.814e-4,2.473e-4,3.974e-4,6.258e-4,0.7845892,2.32e-4,9.107e-4,1.461e-4,2.311e-4,0.0189564,0.0025198,1.42e-4,2.456e-4,0.0029914,1.175e-4,2.106e-4,0.0012284,0.0037768,1.92e-4,0.0017176,2.106e-4
621,5.67e-5,2.764e-4,4.63e-5,3.9e-5,7.38e-5,6.88e-5,4.33e-5,7.67e-5,5.26e-5,4.357e-4,1.41e-4,8.75e-5,5.4e-5,1.096e-4,9.72e-5,4.33e-5,6.96e-5,4.8e-5,5.19e-5,4.19e-5,3.26e-5,9.37e-5,4.84e-5,4.46e-5,3.07e-5,4.99e-5,4.62e-5,3.27e-5,3.59e-5,2.92e-5,3.93e-5,3.254e-4,3.73e-5,1.668e-4,4.63e-5,5.06e-5,4.27e-5,7.35e-5,2.62e-5,2.85e-5,1.016e-4,9.74e-5,5.6e-5,4.89e-5,2.88e-4,2.85e-5,1.884e-4,6.5e-6,7.9e-5,5.95e-5,1.87e-5,3.85e-5,8.52e-5,4.97e-5,1.468e-4,7.845e-4,0.0015832,0.9814956,0.0134155,4.527e-4,9.65e-5,9.417e-4,1.544e-4,6.21e-5,5.12e-5,2.353e-4,7.44e-5,0.0040086,2.56e-5,0.0070317,5.69e-5,0.0030269,0.0040086
622,1e-7,6e-7,1e-7,1e-7,1e-7,1e-7,1e-7,2e-7,1e-7,9e-7,3e-7,2e-7,1e-7,2e-7,2e-7,1e-7,1e-7,1e-7,1e-7,1e-7,1e-7,2e-7,1e-7,1e-7,1e-7,1e-7,1e-7,1e-7,1e-7,1e-7,1e-7,7e-7,1e-7,3e-7,1e-7,1e-7,1e-7,1e-7,1e-7,1e-7,2e-7,2e-7,1e-7,1e-7,6e-7,1e-7,4e-7,0,2e-7,1e-7,0,1e-7,2e-7,1e-7,3e-7,1.6e-6,3.2e-6,0.0019746,0.8001406,9e-7,2e-7,1.9e-6,3e-7,1e-7,1e-7,5e-7,1e-7,8.1e-6,1e-7,1.41e-5,1e-7,6.1e-6,8.1e-6
623,4.86e-5,5.67e-5,4.77e-5,4.08e-5,7.84e-5,3.52e-5,3.45e-5,5.31e-5,4.98e-5,1.196e-4,6.62e-5,6.22e-5,9.15e-5,6.58e-5,8.05e-5,3.81e-5,5.35e-5,4.23e-5,5.42e-5,4.63e-5,3.3e-5,6.93e-5,5.08e-5,5.72e-5,3.85e-5,5.32e-5,4.9e-5,1.78e-5,2.82e-5,3.41e-5,3.55e-5,6.823e-4,3.72e-5,3.012e-4,4.47e-5,4.22e-5,3.64e-5,4.82e-5,1.9e-5,2.48e-5,3.64e-5,7.81e-5,3.01e-5,7.28e-5,5.799e-4,3.54e-5,3.638e-4,5.7e-6,3.74e-5,7.17e-5,1.23e-5,4.18e-5,2.92e-5,5.2e-5,3.13e-5,1.247e-4,2.252e-4,4.3e-5,2.072e-4,0.9911372,5.79e-5,4.98e-5,4.84e-5,4.53e-5,5.47e-5,6.24e-5,1.196e-4,0.008773,2.13e-5,9.239e-4,3.89e-5,4.244e-4,0.008773
624,5e-7,8e-7,5e-7,4e-7,7e-7,4e-7,3e-7,5e-7,5e-7,1.5e-6,7e-7,6e-7,8e-7,7e-7,8e-7,4e-7,5e-7,4e-7,5e-7,4e-7,3e-7,7e-7,5e-7,5e-7,4e-7,5e-7,5e-7,2e-7,3e-7,3e-7,3e-7,6.1e-6,3e-7,2.7e-6,4e-7,4e-7,3e-7,5e-7,2e-7,2e-7,3e-7,7e-7,3e-7,7e-7,5.2e-6,3e-7,3.3e-6,1e-7,4e-7,7e-7,1e-7,4e-7,3e-7,5e-7,3e-7,2e-6,3.7e-6,6e-7,3.4e-6,0.0088936,0.9907393,6e-7,5e-7,4e-7,5e-7,7e-7,1.1e-6,7.87e-5,2e-7,1.6e-5,4e-7,7.1e-6,7.87e-5
711AS,0.0017859,6.458e-4,0.001878,0.0020301,0.0016691,0.0015783,0.0019409,0.0021977,0.0023439,0.0027673,0.0023673,0.0020068,7.356e-4,0.0019417,0.0023535,0.0012909,0.0023471,0.001692,0.0022546,0.0018979,0.0017153,0.002483,0.0025069,0.0015266,0.0012177,0.0023033,0.004907,0.0045878,0.0039989,0.0020062,0.0032394,0.0019301,0.0035468,0.0028152,0.0021428,0.002823,0.0021853,0.0028993,0.0014986,0.0025772,0.0951989,0.0554548,0.0041805,0.0048128,0.005244,0.0017578,0.0064866,3.957e-4,0.0093355,0.0037323,0.0035591,0.0039891,0.0069845,0.0101078,0.0051867,0.0037832,0.0042006,0.0036402,0.0048496,0.0044417,0.0081263,1.1559304,0.0084039,0.0035974,0.0081798,0.0052275,0.0019906,0.0022172,0.0017631,0.0036357,0.0025642,0.0030614,0.0022172
713,6.31e-4,2.276e-4,5.737e-4,6.375e-4,7.353e-4,5.881e-4,7.329e-4,7.493e-4,9.037e-4,8.74e-4,7.465e-4,6.267e-4,2.192e-4,5.596e-4,7.184e-4,3.8e-4,7.942e-4,5.391e-4,6.881e-4,4.991e-4,5.157e-4,7.48e-4,8.18e-4,4.524e-4,3.725e-4,7.021e-4,0.0013763,4.687e-4,7.588e-4,3.501e-4,0.0011448,4.339e-4,4.987e-4,7.772e-4,4.208e-4,5.558e-4,3.269e-4,5.088e-4,2.835e-4,6.466e-4,6.32e-4,6.021e-4,0.0012276,0.0015968,0.0018011,3.816e-4,0.0017671,1.179e-4,7.599e-4,0.0013726,0.0010047,0.0020917,0.0010446,0.0033821,0.0017963,0.0014362,0.0011725,0.0016625,8.099e-4,9.527e-4,0.0012945,0.0011554,0.8150048,0.0016154,0.0019147,6.072e-4,0.0031293,3.854e-4,2.482e-4,0.0017901,8.451e-4,0.0012553,3.854e-4
721,0.0013622,5.838e-4,0.0015502,0.0018781,0.0027894,0.0027191,0.0019266,0.0027842,0.0031754,0.003143,0.0029548,0.0022018,7.548e-4,0.0020978,0.002537,0.0013098,0.0031822,0.0020614,0.0020753,0.0019108,0.0019883,0.0029301,0.0040101,0.0013126,0.0012129,0.0028201,0.0038178,0.00239,0.0024791,0.0018711,0.0026662,0.0020411,0.0022964,0.0033955,0.0019363,0.0026323,0.0016919,0.0027768,0.0017241,0.003061,0.0033325,0.0030792,0.0068352,0.0077005,0.0090524,0.0019147,0.0085408,5.345e-4,0.0129713,0.0066045,0.004241,0.009993,0.0046543,0.0039176,0.0066002,0.006596,0.0048842,0.0055388,0.0031528,0.0041054,0.0036389,0.0030211,0.0043369,0.9989525,0.0063051,0.0032955,0.007527,0.006327,0.0014494,0.0032907,0.0030543,0.003501,0.006327
722,0.0047849,0.0023914,0.0040052,0.0047948,0.0060713,0.0064373,0.0045324,0.0059299,0.0063877,0.0071918,0.0061793,0.0047723,0.0016486,0.0049205,0.0057023,0.0029868,0.0063177,0.0041727,0.0054463,0.0049267,0.0051369,0.0064619,0.0069742,0.003372,0.0028739,0.0057647,0.0101274,0.0091378,0.0094561,0.0080946,0.01006,0.0409955,0.0048349,0.0091192,0.0078889,0.0083911,0.0047766,0.0108223,0.0064351,0.0052978,0.0063521,0.0063678,0.0093022,0.0133287,0.0138527,0.0064901,0.0159791,0.0010705,0.0385195,0.017362,0.0091799,0.0153886,0.0119139,0.0138693,0.0154639,0.0106748,0.010773,0.0296676,0.0279521,0.0420288,0.020774,0.0091678,0.0161968,0.0463895,1.014324,0.0088404,0.0060101,0.0059876,0.0060927,0.0129228,0.0076812,0.0104154,0.0059876
81,0.0061967,0.0033941,0.0052473,0.0070789,0.0062919,0.0082294,0.0100472,0.0098719,0.015262,0.0169319,0.012751,0.0088851,0.0039778,0.0093264,0.0103297,0.0059748,0.0093488,0.0071442,0.0095673,0.008603,0.0068147,0.0146841,0.0101986,0.0054479,0.0065562,0.0102004,0.013971,0.0117614,0.011991,0.0099126,0.0093889,0.0094082,0.0069381,0.0206807,0.0251117,0.0327306,0.0140088,0.0131969,0.008715,0.0065294,0.0046823,0.0112354,0.007713,0.0083709,0.0150623,0.0077341,0.0118521,0.0091336,0.0127901,0.0223743,0.0047029,0.0069292,0.0088536,0.0140732,0.0211795,0.0441507,0.0159567,0.0092921,0.0188535,0.0108418,0.0078243,0.0104003,0.0154827,0.0088285,0.0156323,1.008151,0.0109678,0.031037,0.0087416,0.0232979,0.0198166,0.0205985,0.031037
GFGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GFGN,0.0051074,0.0025924,0.0051635,0.0044584,0.0084655,0.0033181,0.0036369,0.0053724,0.0053585,0.0078617,0.0059858,0.0062987,0.010332,0.0063923,0.0083954,0.0040457,0.0055438,0.0044931,0.005884,0.0050753,0.0036224,0.007094,0.0055698,0.0063353,0.0042713,0.0058012,0.0054519,0.0018626,0.0030244,0.003792,0.003883,0.0780499,0.0040754,0.0343732,0.0048532,0.0046227,0.0039293,0.0048602,0.002029,0.0027635,0.0039658,0.0087398,0.0030315,0.0082541,0.0662987,0.0039752,0.0415477,6.21e-4,0.0037087,0.0080341,0.0013275,0.0046906,0.00318,0.0058141,0.0031658,0.0030511,0.0026801,0.0018167,0.0027219,0.0033074,0.0024521,0.0040035,0.0040186,0.0046685,0.0060659,0.0050809,0.0135612,1.0050612,0.0022702,0.0019858,0.0040518,0.0041937,1.0050612
GFE,0.0027435,8.521e-4,0.001714,0.0024398,0.0012987,0.0242246,0.0018413,0.002483,0.0027583,0.0036829,0.0027695,0.0026554,0.0010258,0.0032546,0.003188,0.0015456,0.0024045,0.0015686,0.0028832,0.0024592,0.0019651,0.0030252,0.0025599,0.0017113,0.0019005,0.0025589,0.0091614,0.0040328,0.0035255,0.0021506,0.0050779,0.0019065,0.0014952,0.038012,0.006241,0.0050931,0.0036206,0.0043037,0.0044284,0.0013956,0.0023893,0.0015976,0.0028726,0.0019397,0.0048782,0.0051145,0.003764,2.282e-4,0.0030881,0.0053593,0.0011893,0.0014779,0.0019278,0.001621,0.002129,0.0028522,0.0019083,0.0022542,0.0043552,0.0026219,0.0030206,0.002028,0.0023896,0.0058117,0.0094155,0.0017783,0.001353,0.0011193,1.0030423,0.0022981,0.0025551,0.0026234,0.0011193
GSLG,0.0045002,0.0377757,0.0029241,0.0021205,0.0049878,0.0068897,0.0030704,0.0069281,0.0033471,0.0564354,0.0154316,0.0080315,0.0015116,0.0110841,0.0080584,0.0031204,0.0056697,0.0034727,0.0031076,0.0022162,0.0015072,0.0082227,0.0024121,0.0021337,0.0013963,0.0028209,0.0016181,0.0017123,0.0020176,0.0010651,0.0018252,0.0012098,0.0018152,0.0013637,0.0025561,0.0020695,0.002305,0.0064499,0.001463,8.034e-4,0.00194,0.0020491,0.003999,8.377e-4,0.0013883,7.619e-4,0.0013775,3.322e-4,0.0055533,0.0017308,7.58e-4,9.303e-4,0.0015482,0.0013653,0.0040319,0.1085869,0.2234918,0.0300382,0.2031175,0.001784,0.0107412,0.0165085,0.014709,0.0050665,0.0019793,0.0200182,0.0013836,0.0017565,0.001609,1.0037622,0.0038826,0.4293908,0.0017565
GSLE,0.0109379,0.0026507,0.0083584,0.0125942,0.003442,0.2411041,0.0062513000000000004,0.0095862,0.0158472,0.0149768,0.0107216,0.0071611,0.0028331,0.0087042,0.0083565,0.0060055,0.0095103,0.0057485,0.0108528,0.0114706,0.006723,0.0165699,0.0107877,0.0073715,0.009299,0.0118588,0.0085279,0.0099899,0.0385941,0.0092903,0.0099675,0.0119796,0.0063398,0.0214763,0.0167396,0.0825664,0.0123268,0.0705103,0.0112171,0.0035501,0.0050049,0.0074212,0.0063798,0.0045931,0.0071735,0.0033414,0.0082296,0.0038384,0.037383,0.0096072,0.0047263,0.0039469,0.0057872,0.0073067,0.0066997,0.0160749,0.0102603,0.0065851,0.0099351,0.0123183,0.0075366,0.0096865,0.1803394,0.011953,0.0125024,0.0122476,0.0073691,0.0045744,0.0115502,0.010194,0.9754438,0.011375,0.0045744
