bea_detail_code,steel_share,aluminum_share,copper_share,other_metal_share,metal_share
486000,0.011872072467140355,0.0011714183740605692,0.0015226093775166636,4.985997812824101e-4,0.015064699999999999
48A000,0.008004178803544783,0.001930661045981213,0.0020864763464388887,8.60983804035115e-4,0.0128823
492000,0.004701739743601174,0.0014159926352200697,0.0013183752061621304,5.055924150166268e-4,0.0079417
493000,0.00795724260538744,0.002046866649133599,0.002842896527792224,9.497942176867379e-4,0.013796800000000001
511110,0.0021088132620321917,9.537367944797582e-4,8.953083500987102e-4,3.299415933893401e-4,0.0042878
511120,0.00241000067421414,9.233869470768811e-4,9.625741005222609e-4,3.641382781867176e-4,0.0046600999999999995
511130,0.002750428876566213,0.00126778688140217,0.0012171888408463022,4.397954011853146e-4,0.0056752
5111A0,0.00421968965641461,0.0019943608837260443,0.0021272127637100503,7.201366961492959e-4,0.0090614
511200,0.0015744427467085874,6.337496812844904e-4,0.0011861715339254954,4.2563603808142675e-4,0.0038200000000000005
512100,0.0010458095563803693,3.6548096919231994e-4,4.3863802572375086e-4,1.5207144870356005e-4,0.0020020000000000003
512200,8.622099853957141e-4,4.699748329158086e-4,3.081375011185173e-4,1.2047768056996008e-4,0.0017608
515100,0.005195663844338057,0.0015254233513715913,0.0019611700254873353,5.935427788030165e-4,0.009275799999999999
515200,0.006918608990765587,0.0018338727120089627,0.0026650135268772683,7.886047703481817e-4,0.0122061
517110,0.0035272041488323014,0.0015827556050839952,0.0024995197478143924,0.0013634204982693112,0.0089729
517210,0.005541817175109119,0.002466336593592407,0.006265153438148719,0.0016169927931497545,0.0158903
517A00,0.003231113691047536,0.001537630658203247,0.0026337078254934764,0.00136194782525574,0.008764399999999999
518200,0.0029900624959097763,0.001132549457217829,0.0018521218244428133,6.026662224295813e-4,0.006577400000000001
519130,0.0028921603272244957,0.0016688369451452719,0.0010399745340612034,3.870281935690293e-4,0.005988
5191A0,8.013431757239324e-4,3.2374354500797905e-4,3.5057100932026184e-4,1.2874226994782673e-4,0.0016044
522A00,0.0015641023997189426,5.844996793528812e-4,7.158719674644377e-4,2.488259534637384e-4,0.0031133
52A000,0.0013054130262768182,4.6218098850841143e-4,6.202336903343269e-4,2.1017229488044328e-4,0.0025979999999999996
523900,0.0015355019659818866,5.338371769383698e-4,7.147225093881158e-4,2.45738347691628e-4,0.0030298
523A00,0.001029963782955811,3.66431048388295e-4,5.452202506271126e-4,1.763849180287813e-4,0.002118
524113,0.0010717583612426093,3.942997682069021e-4,4.8655202467308753e-4,1.6408984587740127e-4,0.0021167
5241XX,9.030232190976381e-4,3.2619979524943016e-4,3.8804595512789404e-4,1.3743103052503777e-4,0.0017547
524200,4.947828673862819e-4,1.9208115462679824e-4,2.499964059852808e-4,8.543957200163907e-5,0.0010222999999999999
525000,0.0018023587997013763,6.503309093124363e-4,8.79351465430965e-4,3.0595882555522206e-4,0.0036379999999999997
531HSO,8.708093347901298e-4,2.9473107929404145e-4,4.1291331400403425e-4,1.1834627191179447e-4,0.0016968
531HST,5.171637782340997e-4,1.6146240969727228e-4,2.24370267945557e-4,7.680354412307092e-5,9.797999999999999e-4
531ORE,0.006737190495558454,0.0016061740564089306,0.0019258117837733604,6.819236642592543e-4,0.010951099999999998
532100,0.004132613521396121,0.0012156357939062188,0.0017758329232708714,6.233177614267889e-4,0.007747400000000001
532400,0.005173702866507978,0.001326342652604552,0.0018428713043116488,6.225831765758216e-4,0.0089655
532A00,0.001711665093610402,5.203558330138749e-4,6.660685902191897e-4,2.450104831565333e-4,0.0031431
533000,0.001301410645444721,5.645558639196213e-4,5.795616535961115e-4,2.010718370395465e-4,0.0026466
541100,0.0011097201829382449,3.8376227834785014e-4,4.9019974859364e-4,1.7461779012026496e-4,0.0021582999999999997
541511,0.0016282566262943844,7.129497585488564e-4,0.0018557541923677997,4.258394227889596e-4,0.004622800000000001
541512,0.004441882669404599,0.0020594744581836338,0.005720321607673342,0.0011669212647384254,0.013388599999999999
54151A,0.0024362427514302985,0.0010508183199755131,0.0026075215166070508,7.699174119871371e-4,0.006864499999999999
541200,0.001320190033491131,4.828997218482825e-4,6.380624296077051e-4,2.3194781505288153e-4,0.0026731000000000003
541300,0.006465946890819177,0.002038636647677463,0.004227541299058332,0.0014101751624450275,0.014142299999999998
541610,0.001721745141705819,6.466807219463489e-4,8.614935187083775e-4,2.867806176394547e-4,0.0035167
5416A0,0.00193077094906066,7.145496156097793e-4,0.0010069862742495368,3.5849316108002376e-4,0.0040108
541700,0.0037041282259606284,0.0017064431277804028,0.0014791646537318194,6.44163992527149e-4,0.007533899999999999
541800,0.003504267281182528,0.0014188428998505231,0.001281315811327022,4.691740076399269e-4,0.0066736
541400,0.0043199069775665885,0.0020221491481603655,0.0014388911906735968,6.346526835994497e-4,0.0084156
541920,0.0023350577200804477,0.0010308932919671804,8.884278029217157e-4,3.2662118503065646e-4,0.004581000000000001
541940,0.0021490312526765997,0.0036492433672999374,9.132108949029623e-4,3.930144851205011e-4,0.007104500000000001
5419A0,0.0033901139268029097,0.0016090864641745938,0.0026867824852578595,8.758171237646369e-4,0.0085618
550000,0.001811421710461364,6.270683141806856e-4,7.586228172238781e-4,3.1068715813407216e-4,0.0035077999999999997
561300,0.00140015164303995,5.275496194729976e-4,7.406854071716519e-4,2.4671333031540043e-4,0.0029151
561700,0.011682022347232004,0.004186282280309176,0.00598402153060709,0.0019101738418517296,0.0237625
561100,0.002034377464559925,7.683244292094964e-4,0.001128828110757478,3.928699954731006e-4,0.004324399999999999
561200,0.006094976615972658,0.0018566739791445648,0.0035238291253310563,0.0011904202795517214,0.012665899999999999
561400,0.003930938244408321,0.0016474984315333707,0.0020356520336212254,6.795112904370819e-4,0.008293599999999998
561500,0.002720252307810668,0.001010799289167833,0.001275059542330802,4.3338886069069725e-4,0.0054395
561600,0.006507100707266119,0.0013607674179140403,0.00235362397929315,9.759078955266904e-4,0.011197400000000001
561900,0.003421395280831206,0.0014174674990416248,0.0015719057706575692,5.537314494695999e-4,0.006964499999999999
562000,0.018137158913022446,0.005517278237896983,0.005644651049788298,0.0021916117992922717,0.0314907
611100,0.003388932794364852,0.0013392553192058411,0.001335683911577867,4.995279748514394e-4,0.0065634
611A00,0.002269918245286626,9.48736933555617e-4,0.0010325771352948578,3.668676858628993e-4,0.0046181
611B00,0.005798936924310308,0.0013001363695257454,0.0014735037286660374,6.663229774979091e-4,0.009238900000000001
621100,0.002076164443004818,6.585120793921078e-4,0.0010633444031047069,3.691790744983677e-4,0.0041672
621200,0.0017247290792696073,6.153622165363574e-4,0.005168513621839796,0.0021125950823542385,0.0096212
621300,0.0016122130262768183,4.455809885084114e-4,6.018336903343269e-4,2.2137229488044329e-4,0.0028810000000000003
621400,0.002474866177953042,7.140620890501535e-4,9.864422354099948e-4,3.4772949758680934e-4,0.0045230999999999995
621500,0.0016242019707035976,6.124058156293926e-4,0.0010639724920696715,3.619197215973384e-4,0.0036625000000000004
621600,0.002120991994751306,7.682682600956295e-4,9.840349563142651e-4,3.437047888387991e-4,0.004216999999999999
621900,0.004752251242354873,0.0015422675878956455,0.0018143858278662191,6.410953418832627e-4,0.00875
622000,0.0034463909198520887,0.0012101992814413966,0.0013481612764865713,5.078485222199439e-4,0.0065126
623A00,0.0025294549055112935,0.001175005664963879,0.0010107063081071783,3.6903312141764927e-4,0.0050842
623B00,0.0023569000188868447,8.457745547640911e-4,8.835999307262224e-4,3.065254956228416e-4,0.0043928
624100,0.0036781850832886755,0.001305880053609583,0.001958143523182447,6.86991339919295e-4,0.007629200000000001
624400,0.005190959690784046,0.001786699107596573,0.003310000294991387,0.0012111409066279948,0.0114988
624A00,0.014815501225993977,0.003832765416766962,0.0049096731256374725,0.002080060231601588,0.025637999999999998
711100,0.0021520661779530423,6.573620890501535e-4,6.907422354099947e-4,2.585294975868093e-4,0.0037587
711200,0.0013445490358959017,4.912059662949062e-4,4.655386760321645e-4,1.7460632177702758e-4,0.0024759
711500,0.0014553253877829188,5.741123073219873e-4,3.52993245509504e-4,1.354690593855898e-4,0.0025179
711A00,0.002352924312883701,6.477433286677544e-4,7.029195656818102e-4,2.5711279276673457e-4,0.0039607
712000,0.0022745932959624747,7.543557673391638e-4,8.682833305432313e-4,3.2326760615513034e-4,0.0042205
713100,0.0025555596766189113,0.002884093191523505,0.0013755503469467202,0.0013476967849108637,0.0081629
713200,0.005863595266666071,0.0019055615829685563,0.0024086558226129027,0.0010241873277524688,0.011201999999999998
713900,0.008191926505177539,0.0021372990341954256,0.002170016769471198,0.0011813576911558386,0.013680600000000001
721000,0.003711387666824167,0.0022018805133325607,0.0014510403409141565,4.886914789291158e-4,0.007853
722110,0.0032042969921708742,0.0017794743152445567,0.0015439536895550795,5.252750030294895e-4,0.007053
722211,0.0037231184715985767,0.002189155462144918,0.0015545518296961299,6.110742365603753e-4,0.0080779
722A00,0.0019486637923992337,0.0010430683257703405,8.757202159902238e-4,3.4604766584020214e-4,0.0042135
811100,0.015041391269588911,0.005524054673156874,0.00858138446923508,0.0028421695880191363,0.031989000000000004
811200,0.003200225406669764,9.671868620860786e-4,0.0036594931762357263,0.0015097945550084314,0.009336700000000002
811300,0.014441985451251964,0.0040112577429295675,0.004989117698030386,0.002463939107788083,0.0259063
811400,0.008871231111355451,0.0028958603351490458,0.008479535888769691,0.003564172664725812,0.0238108
812100,0.005006187878970984,0.0011630931258487939,0.0011774650872707617,5.104539079094607e-4,0.0078572
812200,0.0038875587949796656,7.491622706214135e-4,6.763014827494095e-4,4.975774516495117e-4,0.005810600000000001
812300,0.008190026538229518,0.002071279505032585,0.0023526666482420874,9.699273084958113e-4,0.013583900000000003
812900,0.003731009806300876,0.001129542691236735,0.001492762633532801,5.32384868929588e-4,0.0068857
813100,0.0020711948093204598,6.639558870989311e-4,7.442564511288026e-4,2.582928524518064e-4,0.0037377
813A00,0.0033655041913277024,0.0011479733533032003,0.0015088695919483928,5.536528634207048e-4,0.006576
813B00,0.004503966847445471,0.0015499803974360117,0.0019870663532507,5.860864018678166e-4,0.008627099999999999
814000,0,0,0,0,0
S00500,0.0076324864033866895,0.0027729421156172085,0.003612791828137635,0.0013108796528584678,0.015329100000000002
S00600,0.0032342434162010167,0.0012048679896703488,0.0029243956517662007,0.001052292942362434,0.0084158
491000,0.008252961411897325,0.002842619329761342,0.004024872653565404,0.0014462466047759285,0.0165667
S00102,0.007438141945338433,0.004387885618129786,0.0035617723753146296,0.0012482000612171514,0.016636
GSLGE,0.0023216047994378854,8.187993587057625e-4,9.254439349288755e-4,3.321519069274768e-4,0.004398
GSLGH,0.004675133006511669,0.0018493679317220743,0.0018231086579344727,6.994904038317843e-4,0.0090471
GSLGO,0.004499975753220257,0.0014565176130065644,0.001919980191859968,6.57526441913211e-4,0.008534000000000002
S00203,0.012409429574388911,0.003472917021934165,0.004998012854776341,0.0021385405489005842,0.023018900000000002
S00401,0.12411785163019559,0.07158834821771909,0.028177633356380568,0.01331286679570476,0.2371967
S00402,0,0,0,0,0
S00300,0,0,0,0,0
S00900,0.0032342434162010167,0.0012048679896703488,0.0029243956517662007,0.001052292942362434,0.0084158
