hts10,cty_code,usmca_share
6204491000,1220,0.844950572
6204491000,2010,0.05221394984
6204495010,1220,0
6204495010,2010,0
6204495020,1220,0.9704612273
6204495020,2010,0
6204495030,1220,0.5498065764
6204495030,2010,0.366242417
6204495050,1220,0.8004517486
6204495050,2010,0
6204495060,1220,0.6350720194
6204495060,2010,0.9338606525
6204510010,1220,0.9795559889
6204510010,2010,0
6204510020,1220,0
6204510020,2010,0
6204521000,1220,0
6204521000,2010,0
6204522010,1220,0.9517356782
6204522010,2010,0
6204522020,1220,0
6204522020,2010,0
6204522030,1220,0
6204522030,2010,0.9696197823
6204522040,1220,0
6204522040,2010,0
6204522070,1220,0.9639967705
6204522070,2010,0.842801387
6204522080,1220,0.9587366731
6204522080,2010,0.9143852316
6204531000,1220,0
6204531000,2010,0.1693696139
6204532010,1220,0.898400984
6204532010,2010,0.9711216988
6204532020,1220,0
6204532020,2010,0.7840859272
6204533010,1220,0.7080100872
6204533010,2010,0.8254116344
6204533020,1220,0.9677175338
6204533020,2010,0.7795044099
6204591000,1220,0
6204591000,2010,0.1376997151
6204592010,1220,0
6204592010,2010,0.9749588485
6204592020,1220,0
6204592020,2010,0
6204593010,1220,0.919742112
6204593010,2010,0.4538935039
6204593020,1220,1
6204593020,2010,0
6204594010,1220,1
6204594010,2010,0
6204594020,1220,0
6204594020,2010,0
6204594030,1220,0
6204594030,2010,0
6204594040,1220,0.9745387112
6204594040,2010,0
6204594050,1220,0
6204594050,2010,0
6204594060,1220,0.1188226181
6204594060,2010,0.7544536272
6204610510,1220,0
6204610510,2010,0
6204610520,1220,0
6204610520,2010,0
6204611510,1220,0
6204611510,2010,0
6204611520,1220,0
6204611520,2010,0
6204611530,1220,0
6204611530,2010,0
6204611540,1220,0
6204611540,2010,0
6204616010,1220,0
6204616010,2010,0
6204616020,1220,0
6204616020,2010,0
6204618010,1220,0.9890416645
6204618010,2010,0.7919143876
6204618020,1220,1
6204618020,2010,0
6204618030,1220,1
6204618030,2010,0
6204618040,1220,0
6204618040,2010,0
6204620300,1220,0
6204620300,2010,1
6204620505,1220,0
6204620505,2010,0
6204620510,1220,0.1042564655
6204620510,2010,0.8672510852
6204620525,1220,0
6204620525,2010,0
6204620550,1220,0.2646828504
6204620550,2010,0.85335
6204621503,1220,0
6204621503,2010,0
6204621506,1220,0
6204621506,2010,0
6204621511,1220,0
6204621511,2010,0.9829034628
6204621521,1220,0
6204621521,2010,0.9084584381
6204621526,1220,0
6204621526,2010,0
6204621531,1220,0
6204621531,2010,0
6204621536,1220,0
6204621536,2010,0
6204621541,1220,0
6204621541,2010,0.9997743322
6204621546,1220,0
6204621546,2010,0
6204621551,1220,0
6204621551,2010,0
6204621556,1220,0
6204621556,2010,1
6204621561,1220,0
6204621561,2010,0
6204621566,1220,0
6204621566,2010,0.9844621907
6204625000,1220,0
6204625000,2010,0
6204626005,1220,0
6204626005,2010,0
6204626010,1220,0
6204626010,2010,0.9972859413
6204626025,1220,0
6204626025,2010,0
6204626050,1220,0
6204626050,2010,0
6204627000,1220,0
6204627000,2010,0
6204628003,1220,0
6204628003,2010,0
6204628006,1220,0
6204628006,2010,0
6204628011,1220,0.7347539067
6204628011,2010,0.9705577058
6204628014,1220,0
6204628014,2010,1
6204628018,1220,0.9098782855
6204628018,2010,0.9076055755
6204628026,1220,0
6204628026,2010,0
6204628031,1220,0
6204628031,2010,1
6204628036,1220,0
6204628036,2010,0
6204628041,1220,0.9287437899
6204628041,2010,0.9991425352
6204628046,1220,0
6204628046,2010,0
6204628051,1220,0
6204628051,2010,0.902672184
6204628056,1220,0.9215517527
6204628056,2010,0.8139307706
6204628061,1220,0
6204628061,2010,0
6204628066,1220,0.02701950968
6204628066,2010,0.3219581981
6204630100,1220,1
6204630100,2010,0
6204630200,1220,0
6204630200,2010,1
6204630305,1220,1
6204630305,2010,0
6204630310,1220,1
6204630310,2010,1
6204630325,1220,0
6204630325,2010,0
6204630350,1220,0
6204630350,2010,0
6204630810,1220,0
6204630810,2010,1
6204630820,1220,0
6204630820,2010,0
6204630910,1220,0
6204630910,2010,0
6204630990,1220,0
6204630990,2010,0
6204631110,1220,0.900220526
6204631110,2010,0.9640615378
6204631125,1220,0
6204631125,2010,0
6204631130,1220,1
6204631130,2010,0
6204631132,1220,0.9206153641
6204631132,2010,0.9505798274
6204631135,1220,0
6204631135,2010,1
6204631140,1220,1
6204631140,2010,0
6204635000,1220,0
6204635000,2010,0
6204635500,1220,0
6204635500,2010,0
6204636005,1220,0.9675426554
6204636005,2010,0
6204636010,1220,0.9648699383
6204636010,2010,0.8440119523
6204636025,1220,0
6204636025,2010,0
6204636050,1220,0
6204636050,2010,0
6204636500,1220,0
6204636500,2010,0
6204637010,1220,0.8306307255
6204637010,2010,1
6204637020,1220,0
6204637020,2010,0
6204637510,1220,0
6204637510,2010,0
6204637590,1220,0
6204637590,2010,1
6204639009,1220,0.9209526743
6204639009,2010,0.7345763834
6204639011,1220,0.9233768512
6204639011,2010,0.9324500534
6204639025,1220,0
6204639025,2010,0
6204639030,1220,1
6204639030,2010,0.9857540789
6204639032,1220,0.8840881424
6204639032,2010,0.9715939162
6204639035,1220,0
6204639035,2010,0
6204639040,1220,0.7716682199
6204639040,2010,0
6204690105,1220,0
6204690105,2010,0
6204690110,1220,0
6204690110,2010,1
6204690125,1220,0
6204690125,2010,0
6204690150,1220,0
6204690150,2010,0
6204690210,1220,1
6204690210,2010,1
6204690220,1220,0
6204690220,2010,0
6204690230,1220,0
6204690230,2010,1
6204690310,1220,1
6204690310,2010,0.4160971906
6204690320,1220,0
6204690320,2010,0
6204690330,1220,0
6204690330,2010,0
6204690340,1220,0
6204690340,2010,1
6204690350,1220,0
6204690350,2010,0
6204690360,1220,0
6204690360,2010,1
6204690410,1220,0
6204690410,2010,0
6204690420,1220,0
6204690420,2010,0
6204690510,1220,0
6204690510,2010,0
6204690520,1220,0
6204690520,2010,0
6204690530,1220,0
6204690530,2010,0
6204690540,1220,0
6204690540,2010,1
6204690550,1220,0
6204690550,2010,0
6204690570,1220,0
6204690570,2010,0
6204690610,1220,0
6204690610,2010,0
6204690620,1220,0
6204690620,2010,0
6204690630,1220,0
6204690630,2010,0
6204690644,1220,0
6204690644,2010,0
6204690646,1220,0
6204690646,2010,0
6204690650,1220,0
6204690650,2010,1
6204691505,1220,0
6204691505,2010,0
6204691510,1220,0
6204691510,2010,0
6204691525,1220,0
6204691525,2010,0
6204691550,1220,0
6204691550,2010,0
6204692210,1220,1
6204692210,2010,0
6204692220,1220,0
6204692220,2010,0
6204692230,1220,0
6204692230,2010,0
6204692810,1220,0.9832420964
6204692810,2010,0.9958569046
6204692820,1220,0
6204692820,2010,0
6204692830,1220,0
6204692830,2010,0
6204692840,1220,0.9984672194
6204692840,2010,0.09287296898
6204692850,1220,0
6204692850,2010,0
6204692860,1220,1
6204692860,2010,0
6204694510,1220,0.918070127
6204694510,2010,0
6204694520,1220,0
6204694520,2010,0
6204696510,1220,0
6204696510,2010,0
6204696520,1220,1
6204696520,2010,0
6204696530,1220,0
6204696530,2010,0
6204696540,1220,0
6204696540,2010,0
6204696550,1220,0
6204696550,2010,0
6204696570,1220,0
6204696570,2010,0
6204698010,1220,0
6204698010,2010,0
6204698020,1220,0
6204698020,2010,0
6204698030,1220,0
6204698030,2010,0
6204698044,1220,0.3286551385
6204698044,2010,0.7112862228
6204698046,1220,0.354370715
6204698046,2010,0
6204698050,1220,0.2394070576
6204698050,2010,0
6205201000,1220,0
6205201000,2010,0.6644612476
6205202003,1220,0
6205202003,2010,1
6205202016,1220,0.8990722771
6205202016,2010,0.7813968247
6205202021,1220,0
6205202021,2010,0
6205202026,1220,0.8931319847
6205202026,2010,0.7302609418
6205202031,1220,0.7073756432
6205202031,2010,0.9889755099
6205202036,1220,0.1525625745
6205202036,2010,1
6205202041,1220,0
6205202041,2010,1
6205202044,1220,0
6205202044,2010,0.993096664
6205202047,1220,0
6205202047,2010,0
6205202051,1220,0.9949407638
6205202051,2010,0.3638233699
6205202056,1220,0
6205202056,2010,0
6205202061,1220,0
6205202061,2010,1
6205202063,1220,0.7331786543
6205202063,2010,0.9825550968
6205202067,1220,0.7587850176
6205202067,2010,0.9106446506
6205202071,1220,0
6205202071,2010,0.4132231405
6205202076,1220,0.5439957848
6205202076,2010,0.9882805868
6205301000,1220,1
6205301000,2010,0.9653037085
6205301510,1220,0.9948930976
6205301510,2010,1
6205301520,1220,0
6205301520,2010,1
6205302010,1220,0.829787234
6205302010,2010,1
6205302020,1220,0
6205302020,2010,1
6205302030,1220,0.909539002
6205302030,2010,0.9876110234
6205302040,1220,0
6205302040,2010,1
6205302050,1220,0.9892188624
6205302050,2010,0.5049019608
6205302055,1220,0
6205302055,2010,0
6205302060,1220,0.8737768696
6205302060,2010,1
6205302071,1220,0.5983937229
6205302071,2010,0.9541040892
6205302073,1220,0.9299668137
6205302073,2010,0.9227463994
6205302075,1220,0
6205302075,2010,0
6205302080,1220,0.7645339396
6205302080,2010,0.9482157849
6205900500,1220,0
6205900500,2010,0
6205900710,1220,0.9647280297
6205900710,2010,0.99799745
6205900720,1220,0
6205900720,2010,0
6205901000,1220,0.0472854641
6205901000,2010,0
6205903010,1220,0
6205903010,2010,0
6205903020,1220,0
6205903020,2010,0
6205903030,1220,0
6205903030,2010,0
6205903050,1220,0
6205903050,2010,0
6205904010,1220,0.3750822549
6205904010,2010,0.2680714528
6205904020,1220,0
6205904020,2010,0
6205904030,1220,0
6205904030,2010,0
6205904040,1220,0.6723489774
6205904040,2010,0.9888475917
6206100010,1220,1
6206100010,2010,1
6206100020,1220,0
6206100020,2010,0
6206100030,1220,0
6206100030,2010,0
6206100040,1220,0.8694136031
6206100040,2010,1
6206100050,1220,0.8893710035
6206100050,2010,0
6206201000,1220,0
6206201000,2010,0
6206202010,1220,0
6206202010,2010,0
6206202020,1220,0
6206202020,2010,0
6206203010,1220,0.5965189873
6206203010,2010,1
6206203020,1220,0
6206203020,2010,1
6206301000,1220,0
6206301000,2010,0.4678756949
6206302000,1220,1
6206302000,2010,0.8767893917
6206303003,1220,0
6206303003,2010,0
6206303011,1220,1
6206303011,2010,0.8083362742
6206303021,1220,0
6206303021,2010,0
6206303031,1220,0
6206303031,2010,0.2305134001
6206303043,1220,0.5251396648
6206303043,2010,0.9993322281
6206303045,1220,0.961692022
6206303045,2010,0.9267063906
6206303051,1220,0
6206303051,2010,0
6206303061,1220,0.568832254
6206303061,2010,0.7732956926
6206401000,1220,0
6206401000,2010,0.514268872
6206402000,1220,0.5368731563
6206402000,2010,0
6206402510,1220,0
6206402510,2010,1
6206402520,1220,0
6206402520,2010,0
6206403010,1220,0.9665036986
6206403010,2010,0.9957099027
6206403020,1220,1
6206403020,2010,1
6206403025,1220,1
6206403025,2010,0.5306851874
6206403033,1220,0
6206403033,2010,0.6601598232
6206403035,1220,0.9135853668
6206403035,2010,0.9252132327
6206403040,1220,0
6206403040,2010,0
6206403050,1220,0.9503337891
6206403050,2010,0.311606708
6206900010,1220,0
6206900010,2010,0
6206900020,1220,0
6206900020,2010,1
6206900030,1220,0
6206900030,2010,0.9270539296
6206900040,1220,0.3931700854
6206900040,2010,0.3284736482
6207110000,1220,0.5752458098
6207110000,2010,0.9634397111
6207191000,1220,0
6207191000,2010,0
6207199010,1220,0
6207199010,2010,0
6207199030,1220,1
6207199030,2010,0
6207210010,1220,1
6207210010,2010,0
6207210020,1220,0
6207210020,2010,0
6207210030,1220,0
6207210030,2010,0
6207210040,1220,0
6207210040,2010,0
6207220000,1220,0
6207220000,2010,1
6207291000,1220,0
6207291000,2010,0
6207299010,1220,0
6207299010,2010,0
6207299030,1220,0
6207299030,2010,0
6207911000,1220,1
6207911000,2010,0.7829548115
6207913010,1220,1
6207913010,2010,0
6207913020,1220,0
6207913020,2010,0.9774402961
6207992000,1220,0.1690411397
6207992000,2010,0
6207994000,1220,0
6207994000,2010,1
6207997010,1220,0
6207997010,2010,0
6207997020,1220,0
6207997020,2010,0
6207997030,1220,0
6207997030,2010,0
6207997510,1220,0
6207997510,2010,0
6207997520,1220,0
6207997520,2010,0.9967739485
6207998510,1220,0
6207998510,2010,0
6207998520,1220,0
6207998520,2010,1
6207999010,1220,0
6207999010,2010,0
6207999040,1220,0
6207999040,2010,0
6208110000,1220,0
6208110000,2010,0
6208192000,1220,0
6208192000,2010,0
6208195000,1220,0.8086356035
6208195000,2010,0
6208199000,1220,0.7623169108
6208199000,2010,0
6208210010,1220,0
6208210010,2010,0
6208210020,1220,0.04147270419
6208210020,2010,0.8912790762
6208210030,1220,1
6208210030,2010,0
6208220000,1220,0
6208220000,2010,1
6208291000,1220,0.8687427534
6208291000,2010,0
6208299010,1220,0
6208299010,2010,0
6208299030,1220,0.4819194385
6208299030,2010,0
6208911010,1220,0
6208911010,2010,0.7625768586
6208911020,1220,0
6208911020,2010,0
6208913010,1220,0.8464751958
6208913010,2010,0
6208913020,1220,0
6208913020,2010,0.6048918156
6208920010,1220,0.2025416998
6208920010,2010,0.9529393769
6208920020,1220,0
6208920020,2010,0
6208920030,1220,0.812604959
6208920030,2010,0.5418622352
6208920040,1220,0
6208920040,2010,0
6208992010,1220,0
6208992010,2010,0
6208992020,1220,1
6208992020,2010,0
6208993010,1220,0.849841819
6208993010,2010,0
6208993020,1220,0.8531221444
6208993020,2010,0
6208995010,1220,0
6208995010,2010,0
6208995020,1220,1
6208995020,2010,0
6208998010,1220,0.7538575943
6208998010,2010,0
6208998020,1220,0.1107531212
6208998020,2010,0
6209201000,1220,1
6209201000,2010,0
6209202000,1220,1
6209202000,2010,0
6209203000,1220,0
6209203000,2010,0
6209205030,1220,0
6209205030,2010,0
6209205035,1220,1
6209205035,2010,1
6209205045,1220,1
6209205045,2010,0
6209205050,1220,0.7280472566
6209205050,2010,0.7560922541
6209301000,1220,0
6209301000,2010,0.1232098975
6209302000,1220,0
6209302000,2010,0
6209303010,1220,0
6209303010,2010,1
6209303020,1220,0
6209303020,2010,0.9880871901
6209303030,1220,0
6209303030,2010,0
6209303040,1220,0.9757071045
6209303040,2010,0.929958284
6209900500,1220,0
6209900500,2010,0
6209901000,1220,0
6209901000,2010,0
6209902000,1220,0
6209902000,2010,0
6209903010,1220,0
6209903010,2010,0
6209903015,1220,0
6209903015,2010,0
6209903020,1220,0
6209903020,2010,0
6209903030,1220,1
6209903030,2010,0
6209903040,1220,0
6209903040,2010,1
6209905000,1220,0
6209905000,2010,0
6209909000,1220,0
6209909000,2010,0.7580306214
6210102000,1220,0
6210102000,2010,0.07599276853
6210105010,1220,0.996788188
6210105010,2010,0.3733239966
6210105090,1220,0.6669382941
6210105090,2010,0.3641408977
6210107000,1220,0
6210107000,2010,0
6210109010,1220,0.1889940828
6210109010,2010,0.9948317814
6210109040,1220,0
6210109040,2010,0.5359278814
6210203000,1220,0
6210203000,2010,1
6210205010,1220,0.7547760373
6210205010,2010,0
6210205020,1220,0.9383932972
6210205020,2010,0
6210205029,1220,0.9781447504
6210205029,2010,0
6210207000,1220,0
6210207000,2010,0
6210209010,1220,0
6210209010,2010,0
6210209020,1220,0
6210209020,2010,0
6210209030,1220,0
6210209030,2010,0
6210209039,1220,0
6210209039,2010,0
6210209040,1220,0
6210209040,2010,0
6210209049,1220,0.3427432097
6210209049,2010,0.9967671958
6210303000,1220,0.08348241706
6210303000,2010,0
6210305010,1220,0.9183166344
6210305010,2010,1
6210305020,1220,0.9971287019
6210305020,2010,0
6210305029,1220,0.8702971548
6210305029,2010,1
6210307000,1220,0
6210307000,2010,0
6210309010,1220,0
6210309010,2010,0
6210309020,1220,0
6210309020,2010,1
6210309030,1220,0
6210309030,2010,0
6210309039,1220,0
6210309039,2010,0
6210309040,1220,0
6210309040,2010,0
6210309049,1220,0
6210309049,2010,1
6210401500,1220,0.2920923193
6210401500,2010,0
6210402531,1220,0.9692776126
6210402531,2010,0
6210402539,1220,0.2193589555
6210402539,2010,0
6210402540,1220,0.6788091738
6210402540,2010,0
6210402550,1220,0.09946610956
6210402550,2010,0
6210402800,1220,0
6210402800,2010,1
6210402917,1220,0
6210402917,2010,0
6210402918,1220,0
6210402918,2010,0
6210402919,1220,0
6210402919,2010,0
6210402933,1220,0
6210402933,2010,0
6210402945,1220,0
6210402945,2010,0
6210402960,1220,0
6210402960,2010,0
6210403500,1220,0.5855918623
6210403500,2010,1
6210405531,1220,1
6210405531,2010,0
6210405539,1220,0.9908457046
6210405539,2010,0
6210405540,1220,0.8547666828
6210405540,2010,0.2166732745
6210405550,1220,0.6411774743
6210405550,2010,0
6210407500,1220,0
6210407500,2010,0
6210408017,1220,0
6210408017,2010,0
6210408018,1220,0
6210408018,2010,0
6210408019,1220,0
6210408019,2010,0
6210408033,1220,0
6210408033,2010,0
6210408045,1220,0
6210408045,2010,0
6210408060,1220,0.3383778478
6210408060,2010,1
6210500300,1220,0
6210500300,2010,0
6210500531,1220,0.9834040911
6210500531,2010,0
6210500539,1220,0
6210500539,2010,0
6210500540,1220,1
6210500540,2010,0
6210500555,1220,0
6210500555,2010,0
6210501200,1220,0
6210501200,2010,0
6210502220,1220,0
6210502220,2010,0
6210502230,1220,0
6210502230,2010,0
6210502240,1220,0
6210502240,2010,0
6210502260,1220,0
6210502260,2010,0
6210502270,1220,0
6210502270,2010,0
6210502290,1220,0
6210502290,2010,0
6210503500,1220,1
6210503500,2010,0
6210505531,1220,0.9990016849
6210505531,2010,0
6210505539,1220,0
6210505539,2010,0
6210505540,1220,0.9742192125
6210505540,2010,1
6210505555,1220,0.8721445588
6210505555,2010,1
6210507500,1220,0
6210507500,2010,1
6210508020,1220,0
6210508020,2010,0
6210508030,1220,0
6210508030,2010,0
6210508040,1220,0
6210508040,2010,1
6210508060,1220,0
6210508060,2010,0
6210508070,1220,0
6210508070,2010,0
6210508090,1220,0.1390950866
6210508090,2010,0
6211111010,1220,0.9190013833
6211111010,2010,0.9548836845
6211111020,1220,0
6211111020,2010,0
6211114000,1220,0
6211114000,2010,0
6211118010,1220,0
6211118010,2010,0
6211118020,1220,0
6211118020,2010,0
6211118040,1220,0
6211118040,2010,0.7099935733
6211121010,1220,0.6078896055
6211121010,2010,0.07482185273
6211121020,1220,0
6211121020,2010,0
6211124000,1220,0
6211124000,2010,0
6211128010,1220,1
6211128010,2010,0
6211128020,1220,0
6211128020,2010,0
6211128030,1220,0.2280068402
6211128030,2010,0.4624352332
6211200410,1220,0
6211200410,2010,0
6211200420,1220,1
6211200420,2010,0
6211200430,1220,0
6211200430,2010,0
6211200440,1220,0
6211200440,2010,1
6211200810,1220,0
6211200810,2010,0
6211200820,1220,0
6211200820,2010,0
6211201510,1220,0
6211201510,2010,0
6211201515,1220,0
6211201515,2010,0
6211201520,1220,0
6211201520,2010,0
6211201525,1220,0
6211201525,2010,0
6211201530,1220,0
6211201530,2010,0
6211201535,1220,0
6211201535,2010,0
6211201540,1220,0
6211201540,2010,0
6211201545,1220,0
6211201545,2010,0
6211201550,1220,0
6211201550,2010,0
6211201555,1220,0
6211201555,2010,0
6211201560,1220,0
6211201560,2010,0
6211201565,1220,0
6211201565,2010,0
6211202400,1220,0
6211202400,2010,0
6211202810,1220,0
6211202810,2010,0
6211202820,1220,1
6211202820,2010,0
6211202830,1220,0
6211202830,2010,1
6211203400,1220,0
6211203400,2010,0
6211203810,1220,0
6211203810,2010,0
6211203820,1220,0
6211203820,2010,0
6211203830,1220,0
6211203830,2010,0
6211204400,1220,0
6211204400,2010,0
6211204815,1220,0
6211204815,2010,0
6211204835,1220,1
6211204835,2010,0
6211204860,1220,1
6211204860,2010,0
6211205400,1220,0
6211205400,2010,0
6211205810,1220,0
6211205810,2010,0
6211205820,1220,0
6211205820,2010,0
6211205830,1220,0
6211205830,2010,0
6211206400,1220,0
6211206400,2010,0
6211206810,1220,0
6211206810,2010,0
6211206820,1220,0
6211206820,2010,0
6211206830,1220,0
6211206830,2010,0
6211207400,1220,0
6211207400,2010,0
6211207810,1220,0
6211207810,2010,1
6211207820,1220,0
6211207820,2010,0.4347048301
6211207830,1220,0.2240467576
6211207830,2010,1
6211325003,1220,0.5418208734
6211325003,2010,1
6211325007,1220,0
6211325007,2010,1
6211325010,1220,0.07168851497
6211325010,2010,0.9970717782
6211325015,1220,0
6211325015,2010,0
6211325025,1220,0.9105843211
6211325025,2010,0.6703961079
6211325030,1220,1
6211325030,2010,0
6211325040,1220,0
6211325040,2010,0
6211325050,1220,0
6211325050,2010,1
6211325060,1220,0
6211325060,2010,0.9995506935
6211325070,1220,0.7339578926
6211325070,2010,0
6211325075,1220,0
6211325075,2010,1
6211325081,1220,0.03578309937
6211325081,2010,1
6211329003,1220,0
6211329003,2010,0
6211329007,1220,0.9785420199
6211329007,2010,0.9997970277
6211329010,1220,0.9752328227
6211329010,2010,0.9177332042
6211329015,1220,0
6211329015,2010,0
6211329025,1220,0
6211329025,2010,0
6211329030,1220,0
6211329030,2010,0
6211329040,1220,0
6211329040,2010,1
6211329050,1220,0
6211329050,2010,0
6211329060,1220,0.4270179841
6211329060,2010,0.9430405166
6211329070,1220,1
6211329070,2010,0.9949105632
6211329075,1220,0
6211329075,2010,0.9916213483
6211329081,1220,0.8378727527
6211329081,2010,0.9637155056
6211335003,1220,0.7696894141
6211335003,2010,0
6211335007,1220,1
6211335007,2010,1
6211335010,1220,0.3083838384
6211335010,2010,1
6211335015,1220,0
6211335015,2010,0
6211335017,1220,0.9919268178
6211335017,2010,0.7014161406
6211335025,1220,0
6211335025,2010,0
6211335030,1220,0.9208819715
6211335030,2010,0
6211335035,1220,0
6211335035,2010,0
6211335040,1220,0
6211335040,2010,1
6211335052,1220,1
6211335052,2010,0
6211335054,1220,0.2499315068
6211335054,2010,0.938297185
6211335058,1220,1
6211335058,2010,0.9949508419
6211335061,1220,0.6383408719
6211335061,2010,0.9991097919
6211339003,1220,0.01202151832
6211339003,2010,0
6211339007,1220,0.7322802339
6211339007,2010,1
6211339010,1220,0.7393326643
6211339010,2010,0.9430279527
6211339015,1220,0
6211339015,2010,0
6211339017,1220,0
6211339017,2010,0
6211339025,1220,0
6211339025,2010,1
6211339030,1220,0
6211339030,2010,0
6211339035,1220,0
6211339035,2010,0
6211339042,1220,0
6211339042,2010,0.9797596458
6211339044,1220,0.06715882623
6211339044,2010,0.9576631461
6211339052,1220,0.9961863271
6211339052,2010,0
6211339054,1220,0.8751867873
6211339054,2010,0.9785173726
6211339058,1220,0.9780236069
6211339058,2010,0.9854003621
6211339061,1220,0.957115035
6211339061,2010,0.8266040004
6211390310,1220,0
6211390310,2010,0
6211390320,1220,0
6211390320,2010,0
6211390330,1220,0
6211390330,2010,0
6211390340,1220,0
6211390340,2010,1
6211390345,1220,0
6211390345,2010,0
6211390351,1220,0
6211390351,2010,0
6211390710,1220,0
6211390710,2010,0
6211390720,1220,0
6211390720,2010,0
6211390730,1220,0
6211390730,2010,0
6211390740,1220,0
6211390740,2010,0
6211390750,1220,0
6211390750,2010,0
6211390760,1220,0
6211390760,2010,0
6211390770,1220,0
6211390770,2010,0
6211390790,1220,0
6211390790,2010,0
6211391510,1220,0
6211391510,2010,0
6211391520,1220,0
6211391520,2010,0
6211391530,1220,0
6211391530,2010,0
6211391540,1220,0
6211391540,2010,0
6211391550,1220,0
6211391550,2010,0
6211391560,1220,0
6211391560,2010,0
6211391570,1220,0
6211391570,2010,0
6211391590,1220,0
6211391590,2010,0
6211393010,1220,0
6211393010,2010,1
6211393020,1220,0
6211393020,2010,0
6211393030,1220,0
6211393030,2010,0
6211393040,1220,0.9942960108
6211393040,2010,0.9982053837
6211393045,1220,1
6211393045,2010,0
6211393051,1220,1
6211393051,2010,0
6211396010,1220,0
6211396010,2010,0
6211396020,1220,0
6211396020,2010,0
6211396030,1220,0
6211396030,2010,0
6211396040,1220,0
6211396040,2010,0
6211396050,1220,0
6211396050,2010,0
6211396060,1220,0
6211396060,2010,0
6211396070,1220,0
6211396070,2010,0
6211396090,1220,0
6211396090,2010,0
6211398010,1220,0.401725791
6211398010,2010,0
6211398020,1220,0
6211398020,2010,0
6211398030,1220,0
6211398030,2010,0
6211398040,1220,0
6211398040,2010,0
6211398050,1220,0.740465577
6211398050,2010,0
6211398060,1220,0.7391304348
6211398060,2010,0.6767613665
6211398070,1220,0
6211398070,2010,0
6211398090,1220,0.1827967909
6211398090,2010,0.9675334136
6211420503,1220,0
6211420503,2010,0
6211420507,1220,0
6211420507,2010,0
6211420510,1220,0.8231292517
6211420510,2010,0.7700426409
6211420520,1220,0
6211420520,2010,0
6211420525,1220,0
6211420525,2010,0
6211420530,1220,0
6211420530,2010,0
6211420540,1220,0
6211420540,2010,0
6211420554,1220,0
6211420554,2010,0
6211420556,1220,0.2273187672
6211420556,2010,0.185039728
6211420560,1220,0
6211420560,2010,1
6211420570,1220,0
6211420570,2010,0
6211420575,1220,0
6211420575,2010,1
6211420581,1220,0.7003285492
6211420581,2010,0.9753505079
6211421003,1220,0
6211421003,2010,0
6211421007,1220,0
6211421007,2010,0
6211421010,1220,0.8944963655
6211421010,2010,0.9655869936
6211421020,1220,0
6211421020,2010,0.7597955707
6211421025,1220,1
6211421025,2010,0
6211421030,1220,0
6211421030,2010,0
6211421040,1220,0
6211421040,2010,1
6211421054,1220,1
6211421054,2010,0
6211421056,1220,0.6893812709
6211421056,2010,0.9998058518
6211421060,1220,0
6211421060,2010,0.845186397
6211421070,1220,0.9683658063
6211421070,2010,0.9951605748
6211421075,1220,0
6211421075,2010,0.9894113402
6211421082,1220,0
6211421082,2010,0.02407322654
6211421088,1220,1
6211421088,2010,0.9978998261
6211421092,1220,0.1958322872
6211421092,2010,0.9887508674
6211430503,1220,0
6211430503,2010,0
6211430507,1220,0
6211430507,2010,0
6211430510,1220,0.3417241379
6211430510,2010,0.9670733093
6211430520,1220,0
6211430520,2010,0
6211430530,1220,0
6211430530,2010,1
6211430540,1220,0
6211430540,2010,0
6211430550,1220,0
6211430550,2010,1
6211430560,1220,0.2914211848
6211430560,2010,0.14606234
6211430564,1220,0
6211430564,2010,0
6211430566,1220,0
6211430566,2010,0.5463623395
6211430574,1220,0
6211430574,2010,0
6211430576,1220,0.7978579112
6211430576,2010,0.9935878523
6211430578,1220,0
6211430578,2010,0.9993527122
6211430591,1220,0.6399095023
6211430591,2010,0.3698655081
6211431003,1220,0.09547419035
6211431003,2010,0
6211431007,1220,0.8048634403
6211431007,2010,0.9783636551
6211431010,1220,0.8551804139
6211431010,2010,0.7482954432
6211431020,1220,0.8421052632
6211431020,2010,1
6211431030,1220,0.09759952583
6211431030,2010,0.1800976193
6211431040,1220,0
6211431040,2010,0
6211431050,1220,0.008897961955
6211431050,2010,0.8142684401
6211431059,1220,1
6211431059,2010,0.9977582955
6211431062,1220,0.4616127148
6211431062,2010,0.9879615566
6211431064,1220,0
6211431064,2010,0
6211431066,1220,1
6211431066,2010,0
6211431074,1220,0.9824501402
6211431074,2010,0
6211431076,1220,0.8457895066
6211431076,2010,0.9117110063
6211431078,1220,0.9765233903
6211431078,2010,0.8465524405
6211431082,1220,1
6211431082,2010,0
6211431088,1220,0
6211431088,2010,0.7678823353
6211431092,1220,0.8318625914
6211431092,2010,0.9265522174
6211490310,1220,0
6211490310,2010,0
6211490320,1220,0
6211490320,2010,1
6211490330,1220,0
6211490330,2010,0
6211490340,1220,0
6211490340,2010,0
6211490350,1220,0
6211490350,2010,0
6211490360,1220,0
6211490360,2010,0
6211490370,1220,0
6211490370,2010,0
6211490380,1220,0
6211490380,2010,0
6211490390,1220,0
6211490390,2010,0
6211491510,1220,0
6211491510,2010,0
6211491520,1220,0
6211491520,2010,0
6211491530,1220,0
6211491530,2010,0
6211491540,1220,0
6211491540,2010,0
6211491550,1220,0.6961451247
6211491550,2010,0
6211491555,1220,0
