date_str,country_name,iso3,effective_tariff,total_imports,tariff_2024
2026-02-20,GERMANY,DEU,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,GERMANY,DEU,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,GREECE,GRC,0.0,597473236377.0,1.2290777517549552
2025-03-06,GREECE,GRC,0.0,597473236377.0,1.2290777517549552
2025-03-12,GREECE,GRC,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,GREECE,GRC,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,GREECE,GRC,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,GREECE,GRC,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,GREECE,GRC,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,GREECE,GRC,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,GREECE,GRC,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,GREECE,GRC,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,GREECE,GRC,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,GREECE,GRC,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,GREECE,GRC,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,GREECE,GRC,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,GREECE,GRC,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,HUNGARY,HUN,0.0,597473236377.0,1.2290777517549552
2025-03-06,HUNGARY,HUN,0.0,597473236377.0,1.2290777517549552
2025-03-12,HUNGARY,HUN,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,HUNGARY,HUN,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,HUNGARY,HUN,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,HUNGARY,HUN,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,HUNGARY,HUN,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,HUNGARY,HUN,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,HUNGARY,HUN,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,HUNGARY,HUN,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,HUNGARY,HUN,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,HUNGARY,HUN,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,HUNGARY,HUN,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,HUNGARY,HUN,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,HUNGARY,HUN,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,IRELAND,IRL,0.0,597473236377.0,1.2290777517549552
2025-03-06,IRELAND,IRL,0.0,597473236377.0,1.2290777517549552
2025-03-12,IRELAND,IRL,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,IRELAND,IRL,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,IRELAND,IRL,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,IRELAND,IRL,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,IRELAND,IRL,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,IRELAND,IRL,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,IRELAND,IRL,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,IRELAND,IRL,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,IRELAND,IRL,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,IRELAND,IRL,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,IRELAND,IRL,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,IRELAND,IRL,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,IRELAND,IRL,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,ITALY,ITA,0.0,597473236377.0,1.2290777517549552
2025-03-06,ITALY,ITA,0.0,597473236377.0,1.2290777517549552
2025-03-12,ITALY,ITA,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,ITALY,ITA,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,ITALY,ITA,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,ITALY,ITA,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,ITALY,ITA,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,ITALY,ITA,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,ITALY,ITA,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,ITALY,ITA,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,ITALY,ITA,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,ITALY,ITA,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,ITALY,ITA,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,ITALY,ITA,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,ITALY,ITA,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,LATVIA,LVA,0.0,597473236377.0,1.2290777517549552
2025-03-06,LATVIA,LVA,0.0,597473236377.0,1.2290777517549552
2025-03-12,LATVIA,LVA,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,LATVIA,LVA,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,LATVIA,LVA,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,LATVIA,LVA,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,LATVIA,LVA,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,LATVIA,LVA,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,LATVIA,LVA,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,LATVIA,LVA,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,LATVIA,LVA,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,LATVIA,LVA,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,LATVIA,LVA,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,LATVIA,LVA,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,LATVIA,LVA,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,LITHUANIA,LTU,0.0,597473236377.0,1.2290777517549552
2025-03-06,LITHUANIA,LTU,0.0,597473236377.0,1.2290777517549552
2025-03-12,LITHUANIA,LTU,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,LITHUANIA,LTU,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,LITHUANIA,LTU,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,LITHUANIA,LTU,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,LITHUANIA,LTU,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,LITHUANIA,LTU,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,LITHUANIA,LTU,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,LITHUANIA,LTU,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,LITHUANIA,LTU,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,LITHUANIA,LTU,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,LITHUANIA,LTU,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,LITHUANIA,LTU,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,LITHUANIA,LTU,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,LUXEMBOURG,LUX,0.0,597473236377.0,1.2290777517549552
2025-03-06,LUXEMBOURG,LUX,0.0,597473236377.0,1.2290777517549552
2025-03-12,LUXEMBOURG,LUX,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,LUXEMBOURG,LUX,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,LUXEMBOURG,LUX,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,LUXEMBOURG,LUX,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,LUXEMBOURG,LUX,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,LUXEMBOURG,LUX,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,LUXEMBOURG,LUX,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,LUXEMBOURG,LUX,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,LUXEMBOURG,LUX,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,LUXEMBOURG,LUX,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,LUXEMBOURG,LUX,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,LUXEMBOURG,LUX,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,LUXEMBOURG,LUX,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,MALTA,MLT,0.0,597473236377.0,1.2290777517549552
2025-03-06,MALTA,MLT,0.0,597473236377.0,1.2290777517549552
2025-03-12,MALTA,MLT,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,MALTA,MLT,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,MALTA,MLT,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,MALTA,MLT,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,MALTA,MLT,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,MALTA,MLT,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,MALTA,MLT,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,MALTA,MLT,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,MALTA,MLT,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,MALTA,MLT,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,MALTA,MLT,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,MALTA,MLT,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,MALTA,MLT,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,NETHERLANDS,NLD,0.0,597473236377.0,1.2290777517549552
2025-03-06,NETHERLANDS,NLD,0.0,597473236377.0,1.2290777517549552
2025-03-12,NETHERLANDS,NLD,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,NETHERLANDS,NLD,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,NETHERLANDS,NLD,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,NETHERLANDS,NLD,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,NETHERLANDS,NLD,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,NETHERLANDS,NLD,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,NETHERLANDS,NLD,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,NETHERLANDS,NLD,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,NETHERLANDS,NLD,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,NETHERLANDS,NLD,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,NETHERLANDS,NLD,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,NETHERLANDS,NLD,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,NETHERLANDS,NLD,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,POLAND,POL,0.0,597473236377.0,1.2290777517549552
2025-03-06,POLAND,POL,0.0,597473236377.0,1.2290777517549552
2025-03-12,POLAND,POL,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,POLAND,POL,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,POLAND,POL,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,POLAND,POL,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,POLAND,POL,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,POLAND,POL,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,POLAND,POL,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,POLAND,POL,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,POLAND,POL,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,POLAND,POL,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,POLAND,POL,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,POLAND,POL,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,POLAND,POL,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,PORTUGAL,PRT,0.0,597473236377.0,1.2290777517549552
2025-03-06,PORTUGAL,PRT,0.0,597473236377.0,1.2290777517549552
2025-03-12,PORTUGAL,PRT,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,PORTUGAL,PRT,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,PORTUGAL,PRT,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,PORTUGAL,PRT,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,PORTUGAL,PRT,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,PORTUGAL,PRT,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,PORTUGAL,PRT,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,PORTUGAL,PRT,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,PORTUGAL,PRT,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,PORTUGAL,PRT,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,PORTUGAL,PRT,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,PORTUGAL,PRT,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,PORTUGAL,PRT,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,ROMANIA,ROU,0.0,597473236377.0,1.2290777517549552
2025-03-06,ROMANIA,ROU,0.0,597473236377.0,1.2290777517549552
2025-03-12,ROMANIA,ROU,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,ROMANIA,ROU,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,ROMANIA,ROU,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,ROMANIA,ROU,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,ROMANIA,ROU,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,ROMANIA,ROU,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,ROMANIA,ROU,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,ROMANIA,ROU,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,ROMANIA,ROU,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,ROMANIA,ROU,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,ROMANIA,ROU,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,ROMANIA,ROU,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,ROMANIA,ROU,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,SLOVENIA,SVN,0.0,597473236377.0,1.2290777517549552
2025-03-06,SLOVENIA,SVN,0.0,597473236377.0,1.2290777517549552
2025-03-12,SLOVENIA,SVN,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,SLOVENIA,SVN,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,SLOVENIA,SVN,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,SLOVENIA,SVN,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,SLOVENIA,SVN,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,SLOVENIA,SVN,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,SLOVENIA,SVN,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,SLOVENIA,SVN,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,SLOVENIA,SVN,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,SLOVENIA,SVN,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,SLOVENIA,SVN,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,SLOVENIA,SVN,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,SLOVENIA,SVN,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,SPAIN,ESP,0.0,597473236377.0,1.2290777517549552
2025-03-06,SPAIN,ESP,0.0,597473236377.0,1.2290777517549552
2025-03-12,SPAIN,ESP,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,SPAIN,ESP,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,SPAIN,ESP,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,SPAIN,ESP,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,SPAIN,ESP,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,SPAIN,ESP,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,SPAIN,ESP,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,SPAIN,ESP,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,SPAIN,ESP,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,SPAIN,ESP,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,SPAIN,ESP,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,SPAIN,ESP,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,SPAIN,ESP,8.939733420133852,597473236377.0,1.2290777517549552
2025-02-04,SWEDEN,SWE,0.0,597473236377.0,1.2290777517549552
2025-03-06,SWEDEN,SWE,0.0,597473236377.0,1.2290777517549552
2025-03-12,SWEDEN,SWE,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,SWEDEN,SWE,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,SWEDEN,SWE,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,SWEDEN,SWE,12.095152876019585,597473236377.0,1.2290777517549552
2025-04-11,SWEDEN,SWE,11.5148821282915,597473236377.0,1.2290777517549552
2025-05-12,SWEDEN,SWE,11.5148821282915,597473236377.0,1.2290777517549552
2025-06-03,SWEDEN,SWE,12.24350178678832,597473236377.0,1.2290777517549552
2025-08-07,SWEDEN,SWE,15.200710194823408,597473236377.0,1.2290777517549552
2025-11-14,SWEDEN,SWE,11.12922149157035,597473236377.0,1.2290777517549552
2025-12-04,SWEDEN,SWE,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-07,SWEDEN,SWE,11.12922149157035,597473236377.0,1.2290777517549552
2026-02-20,SWEDEN,SWE,2.990300591586092,597473236377.0,1.2290777517549552
2026-04-06,SWEDEN,SWE,8.939733420133852,597473236377.0,1.2290777517549552
