State Imports by NAICS Commodities,,,,
Current date: 05/12/2025 2:56 PM (Eastern Daylight Time),,,,
Measures: Customs Value (Gen) ($US),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
North Carolina,3345 Navigational/measuring/medical/control Instrument,Belgium,2024,"3,046,460"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Bosnia and Herzegovina,2024,"12,450"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Brazil,2024,"660,985"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Bulgaria,2024,"13,349,535"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Cameroon,2024,"4,226"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Canada,2024,"44,995,891"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Chile,2024,"3,000"
North Carolina,3345 Navigational/measuring/medical/control Instrument,China,2024,"75,959,569"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Colombia,2024,"12,842"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Congo,2024,"14,929"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Costa Rica,2024,"354,611"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Croatia,2024,"19,927"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Cyprus,2024,"7,075"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Czech Republic,2024,"23,276,774"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Denmark,2024,"6,853,238"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Dominican Republic,2024,"886,376"
North Carolina,3345 Navigational/measuring/medical/control Instrument,El Salvador,2024,"126,947"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Estonia,2024,"304,151"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Eswatini,2024,"5,050"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Finland,2024,"100,832,280"
North Carolina,3345 Navigational/measuring/medical/control Instrument,France,2024,"21,318,745"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Georgia,2024,"4,283"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Germany,2024,"245,298,329"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Greece,2024,"82,837"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Hong Kong,2024,"40,084"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Hungary,2024,"3,347,417"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Iceland,2024,"30,675"
North Carolina,3345 Navigational/measuring/medical/control Instrument,India,2024,"40,552,888"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Indonesia,2024,"113,731"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Ireland,2024,"3,450,836"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Israel,2024,"11,664,912"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Italy,2024,"19,466,979"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Japan,2024,"52,612,702"
North Carolina,3345 Navigational/measuring/medical/control Instrument,"Korea, South",2024,"9,185,072"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Kuwait,2024,"3,250"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Latvia,2024,"23,478"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Liechtenstein,2024,"36,793"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Lithuania,2024,"247,733"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Luxembourg,2024,"233,899"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Malawi,2024,"8,100"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Malaysia,2024,"26,096,227"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Malta,2024,"31,534"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Mexico,2024,"114,426,178"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Morocco,2024,"20,181"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Netherlands,2024,"15,797,815"
North Carolina,3345 Navigational/measuring/medical/control Instrument,New Zealand,2024,"249,783"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Nigeria,2024,"4,500"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Norway,2024,"1,085,640"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Peru,2024,"8,980"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Philippines,2024,"148,255"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Poland,2024,"6,038,355"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Portugal,2024,"207,927"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Qatar,2024,"5,000"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Romania,2024,"329,726"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Russia,2024,"2,490"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Saudi Arabia,2024,"3,520"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Senegal,2024,"68,340"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Serbia,2024,"193,558"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Sierra Leone,2024,"39,637"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Singapore,2024,"2,628,464"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Slovakia,2024,"1,158,197"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Slovenia,2024,"1,291,192"
North Carolina,3345 Navigational/measuring/medical/control Instrument,South Africa,2024,"268,342"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Spain,2024,"23,174,843"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Sri Lanka,2024,"15,722"
North Carolina,3345 Navigational/measuring/medical/control Instrument,St Kitts and Nevis,2024,"193,663"
North Carolina,3345 Navigational/measuring/medical/control Instrument,St Lucia,2024,"9,542"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Sweden,2024,"14,072,337"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Switzerland,2024,"22,244,134"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Taiwan,2024,"12,589,114"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Thailand,2024,"6,688,700"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Tunisia,2024,"634,181"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Turkey,2024,"208,299"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Ukraine,2024,"36,210"
North Carolina,3345 Navigational/measuring/medical/control Instrument,United Arab Emirates,2024,"96,594"
North Carolina,3345 Navigational/measuring/medical/control Instrument,United Kingdom,2024,"62,936,816"
North Carolina,3345 Navigational/measuring/medical/control Instrument,Vietnam,2024,"4,176,601"
North Carolina,3346 Magnetic & Optical Media,Australia,2024,"271,308"
North Carolina,3346 Magnetic & Optical Media,Austria,2024,"493,440"
North Carolina,3346 Magnetic & Optical Media,Belgium,2024,"18,035"
North Carolina,3346 Magnetic & Optical Media,Canada,2024,"3,870,800"
North Carolina,3346 Magnetic & Optical Media,China,2024,"3,502,671"
North Carolina,3346 Magnetic & Optical Media,Czech Republic,2024,"677,060"
North Carolina,3346 Magnetic & Optical Media,Denmark,2024,"32,677"
North Carolina,3346 Magnetic & Optical Media,Estonia,2024,"5,400"
North Carolina,3346 Magnetic & Optical Media,Finland,2024,"27,150"
North Carolina,3346 Magnetic & Optical Media,France,2024,"513,197"
North Carolina,3346 Magnetic & Optical Media,Germany,2024,"5,952,036"
North Carolina,3346 Magnetic & Optical Media,Guadeloupe,2024,"2,019"
North Carolina,3346 Magnetic & Optical Media,Hong Kong,2024,"356,353"
North Carolina,3346 Magnetic & Optical Media,Hungary,2024,"5,184"
North Carolina,3346 Magnetic & Optical Media,India,2024,"31,711"
North Carolina,3346 Magnetic & Optical Media,Ireland,2024,"767,601"
North Carolina,3346 Magnetic & Optical Media,Israel,2024,"2,050"
North Carolina,3346 Magnetic & Optical Media,Italy,2024,"264,167"
North Carolina,3346 Magnetic & Optical Media,Japan,2024,"4,894,910"
North Carolina,3346 Magnetic & Optical Media,"Korea, South",2024,"65,201,902"
North Carolina,3346 Magnetic & Optical Media,Lithuania,2024,"2,251"
North Carolina,3346 Magnetic & Optical Media,Malaysia,2024,"11,400,010"
North Carolina,3346 Magnetic & Optical Media,Mexico,2024,"1,068,676"
North Carolina,3346 Magnetic & Optical Media,Netherlands,2024,"168,759"
North Carolina,3346 Magnetic & Optical Media,Philippines,2024,"12,806,901"
North Carolina,3346 Magnetic & Optical Media,Poland,2024,"68,206"
North Carolina,3346 Magnetic & Optical Media,Portugal,2024,"67,915"
North Carolina,3346 Magnetic & Optical Media,Singapore,2024,"789,445"
North Carolina,3346 Magnetic & Optical Media,Slovenia,2024,"2,480"
North Carolina,3346 Magnetic & Optical Media,Spain,2024,"112,985"
North Carolina,3346 Magnetic & Optical Media,Sweden,2024,"61,637"
North Carolina,3346 Magnetic & Optical Media,Switzerland,2024,"214,075"
North Carolina,3346 Magnetic & Optical Media,Taiwan,2024,"30,865,114"
North Carolina,3346 Magnetic & Optical Media,Thailand,2024,"1,493,403"
North Carolina,3346 Magnetic & Optical Media,United Arab Emirates,2024,"469,720"
North Carolina,3346 Magnetic & Optical Media,United Kingdom,2024,"4,360,192"
North Carolina,3346 Magnetic & Optical Media,Vietnam,2024,"239,839"
North Carolina,3351 Electric Lighting Equipment,Australia,2024,"61,571"
North Carolina,3351 Electric Lighting Equipment,Austria,2024,"73,252"
North Carolina,3351 Electric Lighting Equipment,Belgium,2024,"16,471"
North Carolina,3351 Electric Lighting Equipment,Brazil,2024,"13,015"
North Carolina,3351 Electric Lighting Equipment,Bulgaria,2024,"27,450"
North Carolina,3351 Electric Lighting Equipment,Cambodia,2024,"4,839,608"
North Carolina,3351 Electric Lighting Equipment,Canada,2024,"17,520,407"
North Carolina,3351 Electric Lighting Equipment,China,2024,"78,180,527"
North Carolina,3351 Electric Lighting Equipment,Croatia,2024,"5,303"
North Carolina,3351 Electric Lighting Equipment,Czech Republic,2024,"251,165"
North Carolina,3351 Electric Lighting Equipment,Denmark,2024,"90,815"
North Carolina,3351 Electric Lighting Equipment,Egypt,2024,"14,686"
North Carolina,3351 Electric Lighting Equipment,El Salvador,2024,"100,424"
North Carolina,3351 Electric Lighting Equipment,Finland,2024,"1,861,073"
North Carolina,3351 Electric Lighting Equipment,France,2024,"598,567"
North Carolina,3351 Electric Lighting Equipment,Germany,2024,"6,058,052"
North Carolina,3351 Electric Lighting Equipment,Greece,2024,"44,684"
North Carolina,3351 Electric Lighting Equipment,Hong Kong,2024,"114,841"
North Carolina,3351 Electric Lighting Equipment,Hungary,2024,"143,727"
North Carolina,3351 Electric Lighting Equipment,India,2024,"8,518,067"
North Carolina,3351 Electric Lighting Equipment,Indonesia,2024,"369,996"
North Carolina,3351 Electric Lighting Equipment,Ireland,2024,"51,662"
North Carolina,3351 Electric Lighting Equipment,Israel,2024,"45,476"
North Carolina,3351 Electric Lighting Equipment,Italy,2024,"2,371,820"
North Carolina,3351 Electric Lighting Equipment,Japan,2024,"328,507"
North Carolina,3351 Electric Lighting Equipment,"Korea, South",2024,"233,703"
North Carolina,3351 Electric Lighting Equipment,Lithuania,2024,"2,598"
North Carolina,3351 Electric Lighting Equipment,Malaysia,2024,"218,382"
North Carolina,3351 Electric Lighting Equipment,Mexico,2024,"5,419,813"
North Carolina,3351 Electric Lighting Equipment,Micronesia,2024,"3,307"
North Carolina,3351 Electric Lighting Equipment,Morocco,2024,"239,718"
North Carolina,3351 Electric Lighting Equipment,Netherlands,2024,"694,497"
North Carolina,3351 Electric Lighting Equipment,New Zealand,2024,"3,951"
North Carolina,3351 Electric Lighting Equipment,Pakistan,2024,580
North Carolina,3351 Electric Lighting Equipment,Philippines,2024,"5,584,615"
North Carolina,3351 Electric Lighting Equipment,Poland,2024,"359,920"
North Carolina,3351 Electric Lighting Equipment,Portugal,2024,"3,606"
North Carolina,3351 Electric Lighting Equipment,Romania,2024,"9,057"
North Carolina,3351 Electric Lighting Equipment,Slovakia,2024,"4,630"
North Carolina,3351 Electric Lighting Equipment,Slovenia,2024,"1,907"
North Carolina,3351 Electric Lighting Equipment,South Africa,2024,"4,365"
North Carolina,3351 Electric Lighting Equipment,Spain,2024,"256,367"
North Carolina,3351 Electric Lighting Equipment,Sweden,2024,"87,194"
North Carolina,3351 Electric Lighting Equipment,Switzerland,2024,"19,522"
North Carolina,3351 Electric Lighting Equipment,Taiwan,2024,"3,273,204"
North Carolina,3351 Electric Lighting Equipment,Thailand,2024,"380,635"
North Carolina,3351 Electric Lighting Equipment,Tonga,2024,"110,352"
North Carolina,3351 Electric Lighting Equipment,Tunisia,2024,"43,956"
North Carolina,3351 Electric Lighting Equipment,Turkey,2024,"2,440"
North Carolina,3351 Electric Lighting Equipment,Ukraine,2024,"8,855"
North Carolina,3351 Electric Lighting Equipment,United Arab Emirates,2024,300
North Carolina,3351 Electric Lighting Equipment,United Kingdom,2024,"4,299,486"
North Carolina,3351 Electric Lighting Equipment,Vietnam,2024,"1,571,829"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Albania,2024,"3,469"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Australia,2024,"935,163"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Austria,2024,"603,228"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Belgium,2024,"98,931"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",British Virgin Islands,2024,"3,500"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Cambodia,2024,"8,551,562"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Canada,2024,"33,993,048"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",China,2024,"374,646,596"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Costa Rica,2024,"90,432"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Czech Republic,2024,"616,515"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Denmark,2024,"15,019"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Dominican Republic,2024,"9,064,112"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Estonia,2024,"8,379"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Finland,2024,"75,941"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",France,2024,"13,921,565"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Germany,2024,"129,006,572"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Hong Kong,2024,"90,886"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Hungary,2024,"596,835"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",India,2024,"7,559,173"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Indonesia,2024,"239,331"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Ireland,2024,"749,805"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Israel,2024,"884,474"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Italy,2024,"58,452,388"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Japan,2024,"1,935,036"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi","Korea, South",2024,"22,835,769"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Latvia,2024,"126,226"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Lithuania,2024,"232,600"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Luxembourg,2024,"2,184"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Malaysia,2024,"5,370,538"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Mexico,2024,"136,441,769"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Netherlands,2024,"163,976"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",New Zealand,2024,"358,854"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Norway,2024,"36,756"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Poland,2024,"31,616,221"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Romania,2024,"207,838"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Serbia,2024,"197,706"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Sierra Leone,2024,"306,444"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Singapore,2024,"158,772"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Slovakia,2024,"558,640"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Slovenia,2024,"16,528,739"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",South Africa,2024,"20,175"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Spain,2024,"43,055,028"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Sweden,2024,"3,130,718"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Switzerland,2024,"1,310,135"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Taiwan,2024,"10,900,980"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Thailand,2024,"48,806,671"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Turkey,2024,"169,220,830"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Ukraine,2024,"27,120"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",United Arab Emirates,2024,"2,050"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",United Kingdom,2024,"4,361,340"
North Carolina,"3352 Household Appliances And Misc Machines, Nesoi",Vietnam,2024,"125,443,362"
North Carolina,3353 Electrical Equipment,Albania,2024,"42,934"
North Carolina,3353 Electrical Equipment,Argentina,2024,"37,501"
North Carolina,3353 Electrical Equipment,Australia,2024,"2,418,346"
North Carolina,3353 Electrical Equipment,Austria,2024,"245,969,589"
North Carolina,3353 Electrical Equipment,Belgium,2024,"2,398,620"
North Carolina,3353 Electrical Equipment,Belize,2024,"3,214"
North Carolina,3353 Electrical Equipment,Brazil,2024,"73,581,644"
North Carolina,3353 Electrical Equipment,British Virgin Islands,2024,"4,500"
North Carolina,3353 Electrical Equipment,Bulgaria,2024,"2,478,984"
North Carolina,3353 Electrical Equipment,Burma,2024,"71,101"
North Carolina,3353 Electrical Equipment,Canada,2024,"93,176,382"
North Carolina,3353 Electrical Equipment,China,2024,"123,453,013"
North Carolina,3353 Electrical Equipment,Cocos (Keeling) Islands,2024,"2,797"
North Carolina,3353 Electrical Equipment,Colombia,2024,"52,380,403"
North Carolina,3353 Electrical Equipment,Costa Rica,2024,"4,891,989"
North Carolina,3353 Electrical Equipment,Croatia,2024,"50,794,239"
North Carolina,3353 Electrical Equipment,Czech Republic,2024,"13,307,851"
North Carolina,3353 Electrical Equipment,Denmark,2024,"1,359,210"
North Carolina,3353 Electrical Equipment,Dominican Republic,2024,"100,774,881"
North Carolina,3353 Electrical Equipment,Estonia,2024,"2,494,470"
North Carolina,3353 Electrical Equipment,Finland,2024,"8,507,877"
North Carolina,3353 Electrical Equipment,France,2024,"18,500,445"
North Carolina,3353 Electrical Equipment,Gambia,2024,"5,000"
North Carolina,3353 Electrical Equipment,Germany,2024,"310,178,850"
North Carolina,3353 Electrical Equipment,Greece,2024,"490,402"
North Carolina,3353 Electrical Equipment,Guatemala,2024,"6,145"
North Carolina,3353 Electrical Equipment,Honduras,2024,"8,400"
North Carolina,3353 Electrical Equipment,Hong Kong,2024,"475,661"
North Carolina,3353 Electrical Equipment,Hungary,2024,"4,837,952"
North Carolina,3353 Electrical Equipment,India,2024,"85,952,556"
North Carolina,3353 Electrical Equipment,Indonesia,2024,"27,008,268"
North Carolina,3353 Electrical Equipment,Ireland,2024,"5,057,887"
North Carolina,3353 Electrical Equipment,Israel,2024,"465,681"
North Carolina,3353 Electrical Equipment,Italy,2024,"115,609,804"
North Carolina,3353 Electrical Equipment,Japan,2024,"257,338,935"
North Carolina,3353 Electrical Equipment,"Korea, South",2024,"12,413,440"
North Carolina,3353 Electrical Equipment,Laos,2024,"3,121"
North Carolina,3353 Electrical Equipment,Latvia,2024,"119,731"
North Carolina,3353 Electrical Equipment,Liechtenstein,2024,"8,473"
North Carolina,3353 Electrical Equipment,Lithuania,2024,"756,403"
North Carolina,3353 Electrical Equipment,Luxembourg,2024,"1,831,186"
North Carolina,3353 Electrical Equipment,Macedonia,2024,"7,912"
North Carolina,3353 Electrical Equipment,Malaysia,2024,"19,525,178"
North Carolina,3353 Electrical Equipment,Malta,2024,"90,137"
North Carolina,3353 Electrical Equipment,Mexico,2024,"1,381,331,397"
North Carolina,3353 Electrical Equipment,Montenegro,2024,"6,534"
North Carolina,3353 Electrical Equipment,Morocco,2024,"2,364,386"
North Carolina,3353 Electrical Equipment,Nauru,2024,"8,497"
North Carolina,3353 Electrical Equipment,Netherlands,2024,"3,258,146"
North Carolina,3353 Electrical Equipment,New Caledonia,2024,"58,064"
North Carolina,3353 Electrical Equipment,New Zealand,2024,"442,015"
North Carolina,3353 Electrical Equipment,Norway,2024,"3,652,067"
North Carolina,3353 Electrical Equipment,Panama,2024,"271,731"
North Carolina,3353 Electrical Equipment,Peru,2024,"6,182"
North Carolina,3353 Electrical Equipment,Philippines,2024,"5,445,401"
North Carolina,3353 Electrical Equipment,Poland,2024,"34,498,889"
North Carolina,3353 Electrical Equipment,Portugal,2024,"397,849"
North Carolina,3353 Electrical Equipment,Qatar,2024,"6,213"
North Carolina,3353 Electrical Equipment,Romania,2024,"17,046,243"
North Carolina,3353 Electrical Equipment,San Marino,2024,"11,848"
North Carolina,3353 Electrical Equipment,Saudi Arabia,2024,"5,906"
North Carolina,3353 Electrical Equipment,Serbia,2024,"960,685"
North Carolina,3353 Electrical Equipment,Sierra Leone,2024,"35,154"
North Carolina,3353 Electrical Equipment,Singapore,2024,"322,763"
North Carolina,3353 Electrical Equipment,Slovakia,2024,"5,458,296"
North Carolina,3353 Electrical Equipment,Slovenia,2024,"2,128,112"
North Carolina,3353 Electrical Equipment,South Africa,2024,"53,204"
North Carolina,3353 Electrical Equipment,Spain,2024,"17,507,084"
North Carolina,3353 Electrical Equipment,Sri Lanka,2024,"171,300"
North Carolina,3353 Electrical Equipment,St Kitts and Nevis,2024,"5,910"
North Carolina,3353 Electrical Equipment,Sweden,2024,"10,433,397"
North Carolina,3353 Electrical Equipment,Switzerland,2024,"16,368,610"
North Carolina,3353 Electrical Equipment,Taiwan,2024,"11,757,236"
North Carolina,3353 Electrical Equipment,Thailand,2024,"13,569,462"
North Carolina,3353 Electrical Equipment,Tunisia,2024,"289,694"
North Carolina,3353 Electrical Equipment,Turkey,2024,"1,217,337"
North Carolina,3353 Electrical Equipment,Ukraine,2024,"8,770"
North Carolina,3353 Electrical Equipment,United Arab Emirates,2024,"167,033"
North Carolina,3353 Electrical Equipment,United Kingdom,2024,"19,890,626"
North Carolina,3353 Electrical Equipment,Vietnam,2024,"12,096,460"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Albania,2024,"102,670"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Australia,2024,"331,989"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Austria,2024,"5,993,589"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Belgium,2024,"52,064,265"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Bosnia and Herzegovina,2024,"11,634"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Brazil,2024,"615,848"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Bulgaria,2024,"590,722"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Cambodia,2024,"1,229,444"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Cameroon,2024,"22,944"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Canada,2024,"38,117,817"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",China,2024,"309,195,507"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Colombia,2024,"135,565"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Costa Rica,2024,"404,132"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Croatia,2024,"202,458"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Cyprus,2024,"41,616"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Czech Republic,2024,"8,903,110"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Denmark,2024,"1,005,079"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Dominican Republic,2024,"4,369,767"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",El Salvador,2024,"11,664"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Estonia,2024,"629,996"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Finland,2024,"6,103,959"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",France,2024,"13,614,994"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Germany,2024,"61,690,524"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Greece,2024,"34,791,921"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Honduras,2024,"9,504"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Hong Kong,2024,"142,602"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Hungary,2024,"58,997,165"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",India,2024,"41,326,059"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Indonesia,2024,"91,891,079"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Ireland,2024,"3,244,974"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Israel,2024,"48,548,622"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Italy,2024,"35,531,165"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Japan,2024,"92,375,490"
North Carolina,"3359 Electrical Equipment & Components, Nesoi","Korea, South",2024,"68,315,392"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Latvia,2024,"7,029"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Liechtenstein,2024,"19,436"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Lithuania,2024,"518,289"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Luxembourg,2024,"27,884"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Macau,2024,"7,412"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Malaysia,2024,"15,801,780"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Malta,2024,"248,927"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Mexico,2024,"1,509,319,122"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Micronesia,2024,"5,849"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Morocco,2024,"5,486,484"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Netherlands,2024,"15,092,844"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",New Zealand,2024,"105,607"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Norway,2024,"18,773"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Pakistan,2024,"13,300"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Philippines,2024,"18,597,934"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Poland,2024,"10,715,101"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Portugal,2024,"618,832"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Romania,2024,"1,118,218"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Serbia,2024,"223,534"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Sierra Leone,2024,"18,303"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Singapore,2024,"104,645,615"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Slovakia,2024,"1,497,429"
